value,country_code,year,month,feature_id
5.5,LKA,2020,11,7
20.4,LSO,2020,11,7
230.5,LTU,2020,11,7
505.7,LUX,2020,11,7
110.3,LVA,2020,11,7
156.5,MAR,2020,11,7
75.9,MCO,2020,11,7
572.6,MDA,2020,11,7
8.8,MDG,2020,11,7
84.6,MDV,2020,11,7
813.3,MEX,2020,11,7
,MHL,2020,11,7
846.5,MKD,2020,11,7
7.5,MLI,2020,11,7
266.2,MLT,2020,11,7
35.4,MMR,2020,11,7
794.5,MNE,2020,11,7
,MNG,2020,11,7
4.1,MOZ,2020,11,7
37.1,MRT,2020,11,7
7.9,MUS,2020,11,7
9.4,MWI,2020,11,7
11.0,MYS,2020,11,7
58.4,NAM,2020,11,7
2.9,NER,2020,11,7
5.5,NGA,2020,11,7
23.9,NIC,2020,11,7
550.5,NLD,2020,11,7
60.7,NOR,2020,11,7
50.8,NPL,2020,11,7
5.1,NZL,2020,11,7
272.4,OMN,2020,11,7
37.9,OWID_AFR,2020,11,7
62.5,OWID_ASI,2020,11,7
598.1,OWID_EUN,2020,11,7
528.2,OWID_EUR,2020,11,7
,OWID_INT,2020,11,7
572.3,OWID_KOS,2020,11,7
679.8,OWID_NAM,2020,11,7
21.8,OWID_OCE,2020,11,7
872.5,OWID_SAM,2020,11,7
193.7,OWID_WRL,2020,11,7
35.9,PAK,2020,11,7
702.7,PAN,2020,11,7
2681.4,PER,2020,11,7
75.6,PHL,2020,11,7
0.8,PNG,2020,11,7
453.7,POL,2020,11,7
443.1,PRT,2020,11,7
243.2,PRY,2020,11,7
140.2,PSE,2020,11,7
80.9,QAT,2020,11,7
592.4,ROU,2020,11,7
270.6,RUS,2020,11,7
3.7,RWA,2020,11,7
166.8,SAU,2020,11,7
27.8,SDN,2020,11,7
19.4,SEN,2020,11,7
4.9,SGP,2020,11,7
,SLB,2020,11,7
9.1,SLE,2020,11,7
170.9,SLV,2020,11,7
1323.1,SMR,2020,11,7
6.9,SOM,2020,11,7
232.2,SRB,2020,11,7
5.4,SSD,2020,11,7
76.1,STP,2020,11,7
197.7,SUR,2020,11,7
153.6,SVK,2020,11,7
690.3,SVN,2020,11,7
657.6,SWE,2020,11,7
104.1,SWZ,2020,11,7
,SYC,2020,11,7
22.8,SYR,2020,11,7
6.0,TCD,2020,11,7
7.5,TGO,2020,11,7
0.9,THA,2020,11,7
8.8,TJK,2020,11,7
,TLS,2020,11,7
85.5,TTO,2020,11,7
273.1,TUN,2020,11,7
161.6,TUR,2020,11,7
0.3,TWN,2020,11,7
0.3,TZA,2020,11,7
4.4,UGA,2020,11,7
292.9,UKR,2020,11,7
22.1,URY,2020,11,7
813.5,USA,2020,11,7
18.0,UZB,2020,11,7
,VAT,2020,11,7
,VCT,2020,11,7
31.2,VEN,2020,11,7
0.4,VNM,2020,11,7
,VUT,2020,11,7
,WSM,2020,11,7
19.8,YEM,2020,11,7
358.7,ZAF,2020,11,7
18.9,ZMB,2020,11,7
18.3,ZWE,2020,11,7
55.0,AFG,2020,12,7
11.9,AGO,2020,12,7
411.1,ALB,2020,12,7
1085.9,AND,2020,12,7
67.0,ARE,2020,12,7
948.2,ARG,2020,12,7
951.1,ARM,2020,12,7
50.6,ATG,2020,12,7
35.2,AUS,2020,12,7
688.0,AUT,2020,12,7
258.3,AZE,2020,12,7
0.2,BDI,2020,12,7
1678.8,BEL,2020,12,7
3.5,BEN,2020,12,7
4.0,BFA,2020,12,7
45.5,BGD,2020,12,7
1098.5,BGR,2020,12,7
201.3,BHR,2020,12,7
428.3,BHS,2020,12,7
1241.0,BIH,2020,12,7
150.8,BLR,2020,12,7
612.5,BLZ,2020,12,7
774.5,BOL,2020,12,7
911.0,BRA,2020,12,7
24.3,BRB,2020,12,7
6.8,BRN,2020,12,7
,BTN,2020,12,7
17.5,BWA,2020,12,7
12.8,CAF,2020,12,7
414.0,CAN,2020,12,7
903.3,CHE,2020,12,7
864.4,CHL,2020,12,7
3.2,CHN,2020,12,7
5.1,CIV,2020,12,7
16.5,CMR,2020,12,7
6.4,COD,2020,12,7
19.1,COG,2020,12,7
842.9,COL,2020,12,7
11.3,COM,2020,12,7
201.1,CPV,2020,12,7
425.2,CRI,2020,12,7
12.9,CUB,2020,12,7
,CYM,2020,12,7
133.9,CYP,2020,12,7
1079.8,CZE,2020,12,7
402.8,DEU,2020,12,7
60.9,DJI,2020,12,7
,DMA,2020,12,7
223.3,DNK,2020,12,7
220.4,DOM,2020,12,7
61.8,DZA,2020,12,7
784.5,ECU,2020,12,7
73.2,EGY,2020,12,7
0.8,ERI,2020,12,7
1087.5,ESP,2020,12,7
172.8,EST,2020,12,7
16.3,ETH,2020,12,7
101.1,FIN,2020,12,7
2.2,FJI,2020,12,7
958.5,FRA,2020,12,7
28.1,GAB,2020,12,7
1079.4,GBR,2020,12,7
629.4,GEO,2020,12,7
10.6,GHA,2020,12,7
6.0,GIN,2020,12,7
49.9,GMB,2020,12,7
22.3,GNB,2020,12,7
59.3,GNQ,2020,12,7
466.5,GRC,2020,12,7
,GRD,2020,12,7
263.7,GTM,2020,12,7
207.5,GUY,2020,12,7
19.6,HKG,2020,12,7
311.0,HND,2020,12,7
960.4,HRV,2020,12,7
20.4,HTI,2020,12,7
989.9,HUN,2020,12,7
80.1,IDN,2020,12,7
106.9,IND,2020,12,7
448.9,IRL,2020,12,7
649.5,IRN,2020,12,7
311.2,IRQ,2020,12,7
84.5,ISL,2020,12,7
378.3,ISR,2020,12,7
1228.5,ITA,2020,12,7
101.6,JAM,2020,12,7
373.4,JOR,2020,12,7
26.1,JPN,2020,12,7
144.7,KAZ,2020,12,7
30.4,KEN,2020,12,7
204.4,KGZ,2020,12,7
,KHM,2020,12,7
,KNA,2020,12,7
17.9,KOR,2020,12,7
215.8,KWT,2020,12,7
,LAO,2020,12,7
216.9,LBN,2020,12,7
16.0,LBR,2020,12,7
212.4,LBY,2020,12,7
27.1,LCA,2020,12,7
1150.2,LIE,2020,12,7
9.5,LKA,2020,12,7
23.6,LSO,2020,12,7
667.7,LTU,2020,12,7
779.8,LUX,2020,12,7
340.1,LVA,2020,12,7
197.8,MAR,2020,12,7
75.9,MCO,2020,12,7
741.8,MDA,2020,12,7
9.2,MDG,2020,12,7
88.3,MDV,2020,12,7
965.8,MEX,2020,12,7
,MHL,2020,12,7
1201.8,MKD,2020,12,7
12.9,MLI,2020,12,7
425.6,MLT,2020,12,7
48.9,MMR,2020,12,7
1085.9,MNE,2020,12,7
0.3,MNG,2020,12,7
5.2,MOZ,2020,12,7
72.7,MRT,2020,12,7
7.9,MUS,2020,12,7
9.6,MWI,2020,12,7
14.4,MYS,2020,12,7
79.2,NAM,2020,12,7
4.1,NER,2020,12,7
6.1,NGA,2020,12,7
24.6,NIC,2020,12,7
671.1,NLD,2020,12,7
79.8,NOR,2020,12,7
62.5,NPL,2020,12,7
5.1,NZL,2020,12,7
287.0,OMN,2020,12,7
47.7,OWID_AFR,2020,12,7
72.2,OWID_ASI,2020,12,7
828.8,OWID_EUN,2020,12,7
728.6,OWID_EUR,2020,12,7
,OWID_INT,2020,12,7
750.3,OWID_KOS,2020,12,7
859.3,OWID_NAM,2020,12,7
21.9,OWID_OCE,2020,12,7
962.7,OWID_SAM,2020,12,7
238.8,OWID_WRL,2020,12,7
45.2,PAK,2020,12,7
917.9,PAN,2020,12,7
2789.9,PER,2020,12,7
83.2,PHL,2020,12,7
1.0,PNG,2020,12,7
755.5,POL,2020,12,7
679.2,PRT,2020,12,7
313.3,PRY,2020,12,7
268.1,PSE,2020,12,7
83.6,QAT,2020,12,7
824.3,ROU,2020,12,7
385.6,RUS,2020,12,7
6.9,RWA,2020,12,7
176.1,SAU,2020,12,7
32.7,SDN,2020,12,7
23.8,SEN,2020,12,7
4.9,SGP,2020,12,7
,SLB,2020,12,7
9.3,SLE,2020,12,7
203.6,SLV,2020,12,7
1734.8,SMR,2020,12,7
7.9,SOM,2020,12,7
464.8,SRB,2020,12,7
5.5,SSD,2020,12,7
76.1,STP,2020,12,7
206.2,SUR,2020,12,7
391.5,SVK,2020,12,7
1297.4,SVN,2020,12,7
858.9,SWE,2020,12,7
174.9,SWZ,2020,12,7
,SYC,2020,12,7
38.9,SYR,2020,12,7
6.1,TCD,2020,12,7
8.0,TGO,2020,12,7
0.9,THA,2020,12,7
9.2,TJK,2020,12,7
,TLS,2020,12,7
90.5,TTO,2020,12,7
391.8,TUN,2020,12,7
245.5,TUR,2020,12,7
0.3,TWN,2020,12,7
0.3,TZA,2020,12,7
5.3,UGA,2020,12,7
443.6,UKR,2020,12,7
51.9,URY,2020,12,7
1056.6,USA,2020,12,7
18.1,UZB,2020,12,7
,VAT,2020,12,7
,VCT,2020,12,7
35.8,VEN,2020,12,7
0.4,VNM,2020,12,7
,VUT,2020,12,7
,WSM,2020,12,7
20.0,YEM,2020,12,7
474.2,ZAF,2020,12,7
20.5,ZMB,2020,12,7
24.1,ZWE,2020,12,7
60.2,AFG,2021,1,7
13.7,AGO,2021,1,7
480.3,ALB,2021,1,7
1305.7,AND,2021,1,7
85.1,ARE,2021,1,7
1051.9,ARG,2021,1,7
1037.7,ARM,2021,1,7
70.9,ATG,2021,1,7
35.2,AUS,2021,1,7
853.8,AUT,2021,1,7
306.4,AZE,2021,1,7
0.2,BDI,2021,1,7
1813.2,BEL,2021,1,7
4.2,BEN,2021,1,7
5.6,BFA,2021,1,7
48.9,BGD,2021,1,7
1311.5,BGR,2021,1,7
214.5,BHR,2021,1,7
443.4,BHS,2021,1,7
1433.8,BIH,2021,1,7
181.9,BLR,2021,1,7
743.4,BLZ,2021,1,7
,BMU,2021,1,7
877.1,BOL,2021,1,7
1049.1,BRA,2021,1,7
48.7,BRB,2021,1,7
6.8,BRN,2021,1,7
1.3,BTN,2021,1,7
55.9,BWA,2021,1,7
12.8,CAF,2021,1,7
526.5,CAN,2021,1,7
1092.7,CHE,2021,1,7
960.4,CHL,2021,1,7
3.2,CHN,2021,1,7
5.7,CIV,2021,1,7
17.0,CMR,2021,1,7
7.3,COD,2021,1,7
20.7,COG,2021,1,7
1053.0,COL,2021,1,7
104.7,COM,2021,1,7
238.5,CPV,2021,1,7
506.7,CRI,2021,1,7
18.9,CUB,2021,1,7
,CYM,2021,1,7
221.0,CYP,2021,1,7
1520.6,CZE,2021,1,7
681.3,DEU,2021,1,7
62.9,DJI,2021,1,7
,DMA,2021,1,7
365.7,DNK,2021,1,7
243.4,DOM,2021,1,7
64.8,DZA,2021,1,7
830.6,ECU,2021,1,7
89.4,EGY,2021,1,7
1.9,ERI,2021,1,7
1247.6,ESP,2021,1,7
316.2,EST,2021,1,7
17.8,ETH,2021,1,7
120.9,FIN,2021,1,7
2.2,FJI,2021,1,7
1127.8,FRA,2021,1,7
,FRO,2021,1,7
,FSM,2021,1,7
29.8,GAB,2021,1,7
1559.5,GBR,2021,1,7
798.5,GEO,2021,1,7
,GGY,2021,1,7
13.1,GHA,2021,1,7
,GIB,2021,1,7
6.1,GIN,2021,1,7
51.5,GMB,2021,1,7
22.3,GNB,2021,1,7
59.3,GNQ,2021,1,7
558.9,GRC,2021,1,7
8.8,GRD,2021,1,7
,GRL,2021,1,7
309.2,GTM,2021,1,7
222.7,GUY,2021,1,7
24.0,HKG,2021,1,7
358.7,HND,2021,1,7
1231.6,HRV,2021,1,7
21.2,HTI,2021,1,7
1300.0,HUN,2021,1,7
108.5,IDN,2021,1,7
,IMN,2021,1,7
110.8,IND,2021,1,7
663.7,IRL,2021,1,7
681.6,IRN,2021,1,7
316.8,IRQ,2021,1,7
84.5,ISL,2021,1,7
545.6,ISR,2021,1,7
1466.3,ITA,2021,1,7
117.7,JAM,2021,1,7
420.3,JOR,2021,1,7
45.6,JPN,2021,1,7
164.6,KAZ,2021,1,7
32.1,KEN,2021,1,7
213.0,KGZ,2021,1,7
,KHM,2021,1,7
,KNA,2021,1,7
27.8,KOR,2021,1,7
221.6,KWT,2021,1,7
,LAO,2021,1,7
455.3,LBN,2021,1,7
16.2,LBR,2021,1,7
269.7,LBY,2021,1,7
70.5,LCA,2021,1,7
1385.5,LIE,2021,1,7
14.7,LKA,2021,1,7
79.7,LSO,2021,1,7
1043.9,LTU,2021,1,7
908.9,LUX,2021,1,7
640.1,LVA,2021,1,7
221.6,MAR,2021,1,7
328.9,MCO,2021,1,7
854.4,MDA,2021,1,7
9.9,MDG,2021,1,7
95.7,MDV,2021,1,7
1217.1,MEX,2021,1,7
,MHL,2021,1,7
1370.8,MKD,2021,1,7
15.8,MLI,2021,1,7
518.9,MLT,2021,1,7
57.1,MMR,2021,1,7
1281.7,MNE,2021,1,7
0.6,MNG,2021,1,7
11.4,MOZ,2021,1,7
88.4,MRT,2021,1,7
7.9,MUS,2021,1,7
35.7,MWI,2021,1,7
23.2,MYS,2021,1,7
136.0,NAM,2021,1,7
6.3,NER,2021,1,7
7.5,NGA,2021,1,7
25.2,NIC,2021,1,7
821.5,NLD,2021,1,7
103.2,NOR,2021,1,7
68.4,NPL,2021,1,7
5.1,NZL,2021,1,7
292.7,OMN,2021,1,7
66.2,OWID_AFR,2021,1,7
79.8,OWID_ASI,2021,1,7
,OWID_CYN,2021,1,7
1053.5,OWID_EUN,2021,1,7
940.1,OWID_EUR,2021,1,7
,OWID_INT,2021,1,7
843.8,OWID_KOS,2021,1,7
1089.6,OWID_NAM,2021,1,7
21.9,OWID_OCE,2021,1,7
1102.2,OWID_SAM,2021,1,7
291.8,OWID_WRL,2021,1,7
51.9,PAK,2021,1,7
1202.8,PAN,2021,1,7
3111.9,PER,2021,1,7
96.8,PHL,2021,1,7
1.0,PNG,2021,1,7
983.7,POL,2021,1,7
1227.6,PRT,2021,1,7
376.6,PRY,2021,1,7
351.0,PSE,2021,1,7
84.6,QAT,2021,1,7
958.6,ROU,2021,1,7
493.6,RUS,2021,1,7
14.8,RWA,2021,1,7
180.4,SAU,2021,1,7
40.2,SDN,2021,1,7
36.5,SEN,2021,1,7
4.9,SGP,2021,1,7
,SLB,2021,1,7
9.7,SLE,2021,1,7
249.0,SLV,2021,1,7
1970.0,SMR,2021,1,7
7.9,SOM,2021,1,7
581.9,SRB,2021,1,7
5.6,SSD,2021,1,7
76.1,STP,2021,1,7
260.2,SUR,2021,1,7
850.1,SVK,2021,1,7
1685.2,SVN,2021,1,7
1140.8,SWE,2021,1,7
481.9,SWZ,2021,1,7
30.3,SYC,2021,1,7
50.4,SYR,2021,1,7
,TCA,2021,1,7
7.0,TCD,2021,1,7
9.1,TGO,2021,1,7
1.1,THA,2021,1,7
9.3,TJK,2021,1,7
,TLS,2021,1,7
95.5,TTO,2021,1,7
565.9,TUN,2021,1,7
305.6,TUR,2021,1,7
0.3,TWN,2021,1,7
0.3,TZA,2021,1,7
6.9,UGA,2021,1,7
548.9,UKR,2021,1,7
125.1,URY,2021,1,7
1346.9,USA,2021,1,7
18.3,UZB,2021,1,7
,VAT,2021,1,7
18.0,VCT,2021,1,7
41.4,VEN,2021,1,7
0.4,VNM,2021,1,7
,VUT,2021,1,7
,WSM,2021,1,7
20.2,YEM,2021,1,7
735.6,ZAF,2021,1,7
40.3,ZMB,2021,1,7
80.6,ZWE,2021,1,7
61.3,AFG,2021,2,7
15.0,AGO,2021,2,7
,AIA,2021,2,7
625.1,ALB,2021,2,7
1422.0,AND,2021,2,7
122.2,ARE,2021,2,7
1139.4,ARG,2021,2,7
1075.4,ARM,2021,2,7
141.8,ATG,2021,2,7
35.2,AUS,2021,2,7
946.7,AUT,2021,2,7
315.0,AZE,2021,2,7
0.2,BDI,2021,2,7
1897.9,BEL,2021,2,7
5.6,BEN,2021,2,7
6.6,BFA,2021,2,7
50.6,BGD,2021,2,7
1477.7,BGR,2021,2,7
256.8,BHR,2021,2,7
451.0,BHS,2021,2,7
1553.9,BIH,2021,2,7
209.3,BLR,2021,2,7
777.9,BLZ,2021,2,7
,BMU,2021,2,7
984.5,BOL,2021,2,7
1191.4,BRA,2021,2,7
114.7,BRB,2021,2,7
6.8,BRN,2021,2,7
1.3,BTN,2021,2,7
129.3,BWA,2021,2,7
12.8,CAF,2021,2,7
577.8,CAN,2021,2,7
1149.2,CHE,2021,2,7
1070.8,CHL,2021,2,7
3.2,CHN,2021,2,7
7.1,CIV,2021,2,7
20.2,CMR,2021,2,7
7.7,COD,2021,2,7
22.6,COG,2021,2,7
1165.8,COL,2021,2,7
162.1,COM,2021,2,7
261.6,CPV,2021,2,7
544.8,CRI,2021,2,7
28.5,CUB,2021,2,7
,CYM,2021,2,7
258.9,CYP,2021,2,7
1896.5,CZE,2021,2,7
836.1,DEU,2021,2,7
62.9,DJI,2021,2,7
,DMA,2021,2,7
406.3,DNK,2021,2,7
283.0,DOM,2021,2,7
66.9,DZA,2021,2,7
883.9,ECU,2021,2,7
102.5,EGY,2021,2,7
1.9,ERI,2021,2,7
1479.1,ESP,2021,2,7
444.5,EST,2021,2,7
20.1,ETH,2021,2,7
133.7,FIN,2021,2,7
2.2,FJI,2021,2,7
,FLK,2021,2,7
1281.4,FRA,2021,2,7
,FRO,2021,2,7
,FSM,2021,2,7
36.4,GAB,2021,2,7
1804.5,GBR,2021,2,7
882.0,GEO,2021,2,7
,GGY,2021,2,7
19.1,GHA,2021,2,7
,GIB,2021,2,7
6.6,GIN,2021,2,7
60.3,GMB,2021,2,7
23.8,GNB,2021,2,7
62.8,GNQ,2021,2,7
627.1,GRC,2021,2,7
8.8,GRD,2021,2,7
,GRL,2021,2,7
350.3,GTM,2021,2,7
246.7,GUY,2021,2,7
26.3,HKG,2021,2,7
412.5,HND,2021,2,7
1353.9,HRV,2021,2,7
21.7,HTI,2021,2,7
1554.3,HUN,2021,2,7
130.9,IDN,2021,2,7
,IMN,2021,2,7
112.8,IND,2021,2,7
866.8,IRL,2021,2,7
706.5,IRN,2021,2,7
325.6,IRQ,2021,2,7
84.5,ISL,2021,2,7
654.4,ISR,2021,2,7
1618.4,ITA,2021,2,7
141.9,JAM,2021,2,7
457.8,JOR,2021,2,7
62.6,JPN,2021,2,7
178.4,KAZ,2021,2,7
33.8,KEN,2021,2,7
221.2,KGZ,2021,2,7
,KHM,2021,2,7
,KNA,2021,2,7
31.3,KOR,2021,2,7
250.2,KWT,2021,2,7
,LAO,2021,2,7
693.1,LBN,2021,2,7
16.4,LBR,2021,2,7
313.1,LBY,2021,2,7
189.8,LCA,2021,2,7
1437.8,LIE,2021,2,7
21.6,LKA,2021,2,7
135.2,LSO,2021,2,7
1206.0,LTU,2021,2,7
1003.4,LUX,2021,2,7
866.7,LVA,2021,2,7
,MAC,2021,2,7
230.9,MAR,2021,2,7
607.3,MCO,2021,2,7
981.4,MDA,2021,2,7
10.4,MDG,2021,2,7
114.0,MDV,2021,2,7
1425.7,MEX,2021,2,7
,MHL,2021,2,7
1506.2,MKD,2021,2,7
16.9,MLI,2021,2,7
612.2,MLT,2021,2,7
58.4,MMR,2021,2,7
1597.0,MNE,2021,2,7
0.6,MNG,2021,2,7
19.9,MOZ,2021,2,7
92.4,MRT,2021,2,7
,MSR,2021,2,7
7.9,MUS,2021,2,7
53.1,MWI,2021,2,7
34.6,MYS,2021,2,7
163.9,NAM,2021,2,7
,NCL,2021,2,7
6.8,NER,2021,2,7
9.0,NGA,2021,2,7
25.8,NIC,2021,2,7
913.5,NLD,2021,2,7
113.8,NOR,2021,2,7
93.5,NPL,2021,2,7
5.3,NZL,2021,2,7
300.6,OMN,2021,2,7
75.5,OWID_AFR,2021,2,7
85.3,OWID_ASI,2021,2,7
,OWID_CYN,2021,2,7
1220.5,OWID_EUN,2021,2,7
1088.0,OWID_EUR,2021,2,7
,OWID_INT,2021,2,7
896.7,OWID_KOS,2021,2,7
1253.7,OWID_NAM,2021,2,7
22.0,OWID_OCE,2021,2,7
1249.7,OWID_SAM,2021,2,7
331.3,OWID_WRL,2021,2,7
57.3,PAK,2021,2,7
1334.0,PAN,2021,2,7
3672.2,PER,2021,2,7
110.9,PHL,2021,2,7
1.3,PNG,2021,2,7
1158.0,POL,2021,2,7
1604.8,PRT,2021,2,7
440.6,PRY,2021,2,7
391.0,PSE,2021,2,7
,PYF,2021,2,7
88.0,QAT,2021,2,7
1063.9,ROU,2021,2,7
580.5,RUS,2021,2,7
19.7,RWA,2021,2,7
183.8,SAU,2021,2,7
41.9,SDN,2021,2,7
50.7,SEN,2021,2,7
4.9,SGP,2021,2,7
,SHN,2021,2,7
,SLB,2021,2,7
9.7,SLE,2021,2,7
284.4,SLV,2021,2,7
2175.8,SMR,2021,2,7
14.6,SOM,2021,2,7
643.1,SRB,2021,2,7
8.2,SSD,2021,2,7
129.8,STP,2021,2,7
290.6,SUR,2021,2,7
1316.5,SVK,2021,2,7
1845.4,SVN,2021,2,7
1262.4,SWE,2021,2,7
556.1,SWZ,2021,2,7
111.2,SYC,2021,2,7
56.2,SYR,2021,2,7
,TCA,2021,2,7
8.3,TCD,2021,2,7
9.9,TGO,2021,2,7
1.2,THA,2021,2,7
9.3,TJK,2021,2,7
,TKM,2021,2,7
,TLS,2021,2,7
99.0,TTO,2021,2,7
670.3,TUN,2021,2,7
335.9,TUR,2021,2,7
0.4,TWN,2021,2,7
0.3,TZA,2021,2,7
7.1,UGA,2021,2,7
630.5,UKR,2021,2,7
174.5,URY,2021,2,7
1544.5,USA,2021,2,7
18.3,UZB,2021,2,7
,VAT,2021,2,7
71.9,VCT,2021,2,7
46.8,VEN,2021,2,7
0.4,VNM,2021,2,7
,VUT,2021,2,7
,WSM,2021,2,7
20.8,YEM,2021,2,7
832.6,ZAF,2021,2,7
57.7,ZMB,2021,2,7
96.9,ZWE,2021,2,7
,ABW,2021,3,7
62.4,AFG,2021,3,7
15.8,AGO,2021,3,7
,AIA,2021,3,7
778.0,ALB,2021,3,7
1486.7,AND,2021,3,7
149.8,ARE,2021,3,7
1224.8,ARG,2021,3,7
1184.2,ARM,2021,3,7
283.6,ATG,2021,3,7
35.2,AUS,2021,3,7
1032.7,AUT,2021,3,7
348.9,AZE,2021,3,7
0.5,BDI,2021,3,7
1978.6,BEL,2021,3,7
7.2,BEN,2021,3,7
6.8,BFA,2021,3,7
54.4,BGD,2021,3,7
1913.5,BGR,2021,3,7
298.0,BHR,2021,3,7
473.7,BHS,2021,3,7
2022.1,BIH,2021,3,7
238.0,BLR,2021,3,7
782.9,BLZ,2021,3,7
,BMU,2021,3,7
1035.8,BOL,2021,3,7
1502.5,BRA,2021,3,7
146.0,BRB,2021,3,7
6.8,BRN,2021,3,7
1.3,BTN,2021,3,7
236.9,BWA,2021,3,7
13.6,CAF,2021,3,7
603.1,CAN,2021,3,7
1181.5,CHE,2021,3,7
1204.2,CHL,2021,3,7
3.2,CHN,2021,3,7
9.0,CIV,2021,3,7
26.5,CMR,2021,3,7
8.0,COD,2021,3,7
23.9,COG,2021,3,7
1237.1,COL,2021,3,7
164.3,COM,2021,3,7
299.0,CPV,2021,3,7
575.4,CRI,2021,3,7
37.5,CUB,2021,3,7
,CUW,2021,3,7
,CYM,2021,3,7
286.8,CYP,2021,3,7
2463.6,CZE,2021,3,7
912.9,DEU,2021,3,7
69.8,DJI,2021,3,7
,DMA,2021,3,7
416.3,DNK,2021,3,7
303.6,DOM,2021,3,7
69.3,DZA,2021,3,7
941.8,ECU,2021,3,7
115.1,EGY,2021,3,7
2.8,ERI,2021,3,7
1614.3,ESP,2021,3,7
680.7,EST,2021,3,7
24.3,ETH,2021,3,7
152.1,FIN,2021,3,7
2.2,FJI,2021,3,7
,FLK,2021,3,7
1417.9,FRA,2021,3,7
,FRO,2021,3,7
,FSM,2021,3,7
51.8,GAB,2021,3,7
1861.3,GBR,2021,3,7
949.3,GEO,2021,3,7
,GGY,2021,3,7
23.4,GHA,2021,3,7
,GIB,2021,3,7
9.3,GIN,2021,3,7
66.3,GMB,2021,3,7
31.3,GNB,2021,3,7
70.4,GNQ,2021,3,7
780.4,GRC,2021,3,7
8.8,GRD,2021,3,7
,GRL,2021,3,7
374.8,GTM,2021,3,7
292.3,GUY,2021,3,7
27.1,HKG,2021,3,7
457.6,HND,2021,3,7
1457.0,HRV,2021,3,7
21.8,HTI,2021,3,7
2152.4,HUN,2021,3,7
147.8,IDN,2021,3,7
,IMN,2021,3,7
116.9,IND,2021,3,7
940.6,IRL,2021,3,7
737.0,IRN,2021,3,7
347.8,IRQ,2021,3,7
84.5,ISL,2021,3,7
706.4,ISR,2021,3,7
1811.3,ITA,2021,3,7
200.4,JAM,2021,3,7
,JEY,2021,3,7
667.8,JOR,2021,3,7
72.6,JPN,2021,3,7
311.2,KAZ,2021,3,7
39.2,KEN,2021,3,7
226.3,KGZ,2021,3,7
0.6,KHM,2021,3,7
,KNA,2021,3,7
33.8,KOR,2021,3,7
303.3,KWT,2021,3,7
,LAO,2021,3,7
920.9,LBN,2021,3,7
16.4,LBR,2021,3,7
383.3,LBY,2021,3,7
325.4,LCA,2021,3,7
1463.9,LIE,2021,3,7
26.4,LKA,2021,3,7
145.9,LSO,2021,3,7
1328.7,LTU,2021,3,7
1175.1,LUX,2021,3,7
1017.2,LVA,2021,3,7
,MAC,2021,3,7
236.1,MAR,2021,3,7
