value,country_code,year,month,feature_id
708.5,MCO,2021,3,7
1232.6,MDA,2021,3,7
14.7,MDG,2021,3,7
123.2,MDV,2021,3,7
1560.0,MEX,2021,3,7
,MHL,2021,3,7
1815.5,MKD,2021,3,7
18.5,MLI,2021,3,7
761.8,MLT,2021,3,7
58.5,MMR,2021,3,7
2028.5,MNE,2021,3,7
2.4,MNG,2021,3,7
24.1,MOZ,2021,3,7
94.0,MRT,2021,3,7
,MSR,2021,3,7
9.4,MUS,2021,3,7
56.9,MWI,2021,3,7
38.8,MYS,2021,3,7
202.1,NAM,2021,3,7
,NCL,2021,3,7
7.4,NER,2021,3,7
9.7,NGA,2021,3,7
26.6,NIC,2021,3,7
971.8,NLD,2021,3,7
123.1,NOR,2021,3,7
102.1,NPL,2021,3,7
5.3,NZL,2021,3,7
321.2,OMN,2021,3,7
82.1,OWID_AFR,2021,3,7
92.1,OWID_ASI,2021,3,7
,OWID_CYN,2021,3,7
1379.8,OWID_EUN,2021,3,7
1222.0,OWID_EUR,2021,3,7
,OWID_INT,2021,3,7
1051.0,OWID_KOS,2021,3,7
1350.5,OWID_NAM,2021,3,7
23.1,OWID_OCE,2021,3,7
1482.2,OWID_SAM,2021,3,7
369.4,OWID_WRL,2021,3,7
64.5,PAK,2021,3,7
1395.4,PAN,2021,3,7
4299.1,PER,2021,3,7
119.7,PHL,2021,3,7
6.6,PNG,2021,3,7
1403.4,POL,2021,3,7
1657.0,PRT,2021,3,7
582.6,PRY,2021,3,7
503.0,PSE,2021,3,7
,PYF,2021,3,7
99.3,QAT,2021,3,7
1230.6,ROU,2021,3,7
666.3,RUS,2021,3,7
23.1,RWA,2021,3,7
188.7,SAU,2021,3,7
45.9,SDN,2021,3,7
61.1,SEN,2021,3,7
5.1,SGP,2021,3,7
,SHN,2021,3,7
,SLB,2021,3,7
9.7,SLE,2021,3,7
307.7,SLV,2021,3,7
2469.9,SMR,2021,3,7
32.3,SOM,2021,3,7
768.4,SRB,2021,3,7
9.6,SSD,2021,3,7
152.2,STP,2021,3,7
299.1,SUR,2021,3,7
1779.8,SVK,2021,3,7
1946.9,SVN,2021,3,7
1325.3,SWE,2021,3,7
568.9,SWZ,2021,3,7
202.2,SYC,2021,3,7
69.2,SYR,2021,3,7
,TCA,2021,3,7
9.7,TCD,2021,3,7
12.9,TGO,2021,3,7
1.3,THA,2021,3,7
9.3,TJK,2021,3,7
,TKM,2021,3,7
,TLS,2021,3,7
101.2,TTO,2021,3,7
738.3,TUN,2021,3,7
370.8,TUR,2021,3,7
0.4,TWN,2021,3,7
0.3,TZA,2021,3,7
7.1,UGA,2021,3,7
792.7,UKR,2021,3,7
279.5,URY,2021,3,7
1656.4,USA,2021,3,7
18.5,UZB,2021,3,7
,VAT,2021,3,7
89.9,VCT,2021,3,7
55.8,VEN,2021,3,7
0.4,VNM,2021,3,7
,VUT,2021,3,7
,WLF,2021,3,7
,WSM,2021,3,7
29.1,YEM,2021,3,7
880.2,ZAF,2021,3,7
63.8,ZMB,2021,3,7
100.9,ZWE,2021,3,7
,ABW,2021,4,7
65.9,AFG,2021,4,7
17.6,AGO,2021,4,7
,AIA,2021,4,7
833.3,ALB,2021,4,7
1615.9,AND,2021,4,7
158.8,ARE,2021,4,7
1400.4,ARG,2021,4,7
1384.0,ARM,2021,4,7
324.1,ATG,2021,4,7
35.3,AUS,2021,4,7
1128.5,AUT,2021,4,7
441.8,AZE,2021,4,7
0.5,BDI,2021,4,7
2083.0,BEL,2021,4,7
8.0,BEN,2021,4,7
,BES,2021,4,7
7.3,BFA,2021,4,7
68.8,BGD,2021,4,7
2377.8,BGR,2021,4,7
369.5,BHR,2021,4,7
501.4,BHS,2021,4,7
2620.2,BIH,2021,4,7
269.2,BLR,2021,4,7
797.7,BLZ,2021,4,7
,BMU,2021,4,7
1094.5,BOL,2021,4,7
1886.9,BRA,2021,4,7
152.9,BRB,2021,4,7
6.8,BRN,2021,4,7
1.3,BTN,2021,4,7
297.0,BWA,2021,4,7
17.9,CAF,2021,4,7
636.2,CAN,2021,4,7
1211.1,CHE,2021,4,7
1371.7,CHL,2021,4,7
3.2,CHN,2021,4,7
10.6,CIV,2021,4,7
40.7,CMR,2021,4,7
8.3,COD,2021,4,7
25.5,COG,2021,4,7
1438.0,COL,2021,4,7
164.3,COM,2021,4,7
386.2,CPV,2021,4,7
628.7,CRI,2021,4,7
56.9,CUB,2021,4,7
,CUW,2021,4,7
,CYM,2021,4,7
344.9,CYP,2021,4,7
2729.0,CZE,2021,4,7
990.4,DEU,2021,4,7
142.7,DJI,2021,4,7
,DMA,2021,4,7
427.3,DNK,2021,4,7
317.7,DOM,2021,4,7
72.9,DZA,2021,4,7
1041.5,ECU,2021,4,7
127.9,EGY,2021,4,7
2.8,ERI,2021,4,7
1673.2,ESP,2021,4,7
876.1,EST,2021,4,7
31.3,ETH,2021,4,7
164.7,FIN,2021,4,7
2.2,FJI,2021,4,7
,FLK,2021,4,7
1549.3,FRA,2021,4,7
,FRO,2021,4,7
,FSM,2021,4,7
61.0,GAB,2021,4,7
1873.3,GBR,2021,4,7
1032.7,GEO,2021,4,7
,GGY,2021,4,7
24.5,GHA,2021,4,7
,GIB,2021,4,7
10.7,GIN,2021,4,7
70.0,GMB,2021,4,7
33.2,GNB,2021,4,7
77.2,GNQ,2021,4,7
1001.0,GRC,2021,4,7
8.8,GRD,2021,4,7
,GRL,2021,4,7
412.3,GTM,2021,4,7
374.5,GUY,2021,4,7
27.7,HKG,2021,4,7
524.8,HND,2021,4,7
1734.8,HRV,2021,4,7
22.0,HTI,2021,4,7
2858.6,HUN,2021,4,7
164.7,IDN,2021,4,7
,IMN,2021,4,7
152.0,IND,2021,4,7
984.0,IRL,2021,4,7
843.9,IRN,2021,4,7
375.6,IRQ,2021,4,7
84.5,ISL,2021,4,7
723.9,ISR,2021,4,7
2001.2,ITA,2021,4,7
261.6,JAM,2021,4,7
,JEY,2021,4,7
860.5,JOR,2021,4,7
80.9,JPN,2021,4,7
345.4,KAZ,2021,4,7
49.5,KEN,2021,4,7
242.0,KGZ,2021,4,7
5.5,KHM,2021,4,7
,KNA,2021,4,7
35.7,KOR,2021,4,7
361.1,KWT,2021,4,7
,LAO,2021,4,7
1075.2,LBN,2021,4,7
16.4,LBR,2021,4,7
435.3,LBY,2021,4,7
401.3,LCA,2021,4,7
1463.9,LIE,2021,4,7
31.5,LKA,2021,4,7
146.4,LSO,2021,4,7
1458.4,LTU,2021,4,7
1253.9,LUX,2021,4,7
1141.4,LVA,2021,4,7
,MAC,2021,4,7
241.6,MAR,2021,4,7
809.7,MCO,2021,4,7
1444.3,MDA,2021,4,7
22.6,MDG,2021,4,7
134.3,MDV,2021,4,7
1665.2,MEX,2021,4,7
,MHL,2021,4,7
2331.2,MKD,2021,4,7
23.2,MLI,2021,4,7
802.6,MLT,2021,4,7
58.6,MMR,2021,4,7
2380.4,MNE,2021,4,7
34.5,MNG,2021,4,7
25.3,MOZ,2021,4,7
95.3,MRT,2021,4,7
,MSR,2021,4,7
13.4,MUS,2021,4,7
58.4,MWI,2021,4,7
45.9,MYS,2021,4,7
248.1,NAM,2021,4,7
,NCL,2021,4,7
7.6,NER,2021,4,7
9.8,NGA,2021,4,7
27.2,NIC,2021,4,7
1013.1,NLD,2021,4,7
138.3,NOR,2021,4,7
110.5,NPL,2021,4,7
,NRU,2021,4,7
5.3,NZL,2021,4,7
384.8,OMN,2021,4,7
88.7,OWID_AFR,2021,4,7
111.9,OWID_ASI,2021,4,7
,OWID_CYN,2021,4,7
1540.5,OWID_EUN,2021,4,7
1357.4,OWID_EUR,2021,4,7
,OWID_INT,2021,4,7
1202.0,OWID_KOS,2021,4,7
1419.8,OWID_NAM,2021,4,7
24.2,OWID_OCE,2021,4,7
1790.7,OWID_SAM,2021,4,7
417.5,OWID_WRL,2021,4,7
79.7,PAK,2021,4,7
1422.3,PAN,2021,4,7
4997.1,PER,2021,4,7
155.2,PHL,2021,4,7
11.7,PNG,2021,4,7
1785.9,POL,2021,4,7
1669.4,PRT,2021,4,7
884.4,PRY,2021,4,7
622.1,PSE,2021,4,7
,PYF,2021,4,7
156.3,QAT,2021,4,7
1469.5,ROU,2021,4,7
742.2,RUS,2021,4,7
25.2,RWA,2021,4,7
196.9,SAU,2021,4,7
52.3,SDN,2021,4,7
64.4,SEN,2021,4,7
5.1,SGP,2021,4,7
,SHN,2021,4,7
,SLB,2021,4,7
9.7,SLE,2021,4,7
325.8,SLV,2021,4,7
2646.3,SMR,2021,4,7
43.6,SOM,2021,4,7
920.9,SRB,2021,4,7
10.1,SSD,2021,4,7
156.7,STP,2021,4,7
344.7,SUR,2021,4,7
2139.6,SVK,2021,4,7
2044.5,SVN,2021,4,7
1382.7,SWE,2021,4,7
572.3,SWZ,2021,4,7
273.0,SYC,2021,4,7
87.1,SYR,2021,4,7
,TCA,2021,4,7
10.0,TCD,2021,4,7
14.5,TGO,2021,4,7
2.9,THA,2021,4,7
9.3,TJK,2021,4,7
,TKM,2021,4,7
2.2,TLS,2021,4,7
,TON,2021,4,7
120.4,TTO,2021,4,7
898.3,TUN,2021,4,7
471.9,TUR,2021,4,7
,TUV,2021,4,7
0.5,TWN,2021,4,7
0.3,TZA,2021,4,7
7.3,UGA,2021,4,7
1056.5,UKR,2021,4,7
750.6,URY,2021,4,7
1728.2,USA,2021,4,7
19.1,UZB,2021,4,7
,VAT,2021,4,7
98.9,VCT,2021,4,7
74.4,VEN,2021,4,7
0.4,VNM,2021,4,7
3.2,VUT,2021,4,7
,WLF,2021,4,7
,WSM,2021,4,7
40.2,YEM,2021,4,7
905.2,ZAF,2021,4,7
66.1,ZMB,2021,4,7
103.8,ZWE,2021,4,7
,ABW,2021,5,7
73.9,AFG,2021,5,7
22.6,AGO,2021,5,7
,AIA,2021,5,7
853.1,ALB,2021,5,7
1641.8,AND,2021,5,7
168.2,ARE,2021,5,7
1712.3,ARG,2021,5,7
1495.2,ARM,2021,5,7
425.4,ATG,2021,5,7
35.3,AUS,2021,5,7
1172.5,AUT,2021,5,7
480.6,AZE,2021,5,7
0.5,BDI,2021,5,7
2145.3,BEL,2021,5,7
8.1,BEN,2021,5,7
,BES,2021,5,7
7.7,BFA,2021,5,7
75.9,BGD,2021,5,7
2566.5,BGR,2021,5,7
560.5,BHR,2021,5,7
579.5,BHS,2021,5,7
2835.3,BIH,2021,5,7
301.9,BLR,2021,5,7
800.2,BLZ,2021,5,7
,BMU,2021,5,7
1227.4,BOL,2021,5,7
2162.6,BRA,2021,5,7
163.4,BRB,2021,5,7
6.8,BRN,2021,5,7
1.3,BTN,2021,5,7
354.2,BWA,2021,5,7
19.9,CAF,2021,5,7
671.1,CAN,2021,5,7
1229.1,CHE,2021,5,7
1525.1,CHL,2021,5,7
3.2,CHN,2021,5,7
11.3,CIV,2021,5,7
46.8,CMR,2021,5,7
8.5,COD,2021,5,7
27.0,COG,2021,5,7
,COK,2021,5,7
1731.6,COL,2021,5,7
164.3,COM,2021,5,7
469.8,CPV,2021,5,7
786.3,CRI,2021,5,7
84.6,CUB,2021,5,7
,CUW,2021,5,7
,CYM,2021,5,7
402.9,CYP,2021,5,7
2807.4,CZE,2021,5,7
1056.0,DEU,2021,5,7
153.7,DJI,2021,5,7
,DMA,2021,5,7
433.0,DNK,2021,5,7
331.2,DOM,2021,5,7
77.8,DZA,2021,5,7
1150.0,ECU,2021,5,7
144.8,EGY,2021,5,7
3.9,ERI,2021,5,7
1710.4,ESP,2021,5,7
944.8,EST,2021,5,7
35.3,ETH,2021,5,7
172.3,FIN,2021,5,7
4.4,FJI,2021,5,7
1623.5,FRA,2021,5,7
,FRO,2021,5,7
,FSM,2021,5,7
66.7,GAB,2021,5,7
1877.3,GBR,2021,5,7
1199.3,GEO,2021,5,7
,GGY,2021,5,7
24.7,GHA,2021,5,7
,GIB,2021,5,7
11.9,GIN,2021,5,7
72.0,GMB,2021,5,7
33.7,GNB,2021,5,7
81.4,GNQ,2021,5,7
1166.3,GRC,2021,5,7
8.8,GRD,2021,5,7
,GRL,2021,5,7
447.4,GTM,2021,5,7
492.2,GUY,2021,5,7
27.8,HKG,2021,5,7
631.3,HND,2021,5,7
1966.4,HRV,2021,5,7
26.8,HTI,2021,5,7
3086.2,HUN,2021,5,7
183.0,IDN,2021,5,7
,IMN,2021,5,7
238.2,IND,2021,5,7
991.6,IRL,2021,5,7
942.7,IRN,2021,5,7
397.7,IRQ,2021,5,7
87.4,ISL,2021,5,7
729.5,ISR,2021,5,7
2089.3,ITA,2021,5,7
318.8,JAM,2021,5,7
,JEY,2021,5,7
921.4,JOR,2021,5,7
103.2,JPN,2021,5,7
385.4,KAZ,2021,5,7
57.7,KEN,2021,5,7
272.8,KGZ,2021,5,7
12.6,KHM,2021,5,7
,KIR,2021,5,7
,KNA,2021,5,7
38.3,KOR,2021,5,7
409.4,KWT,2021,5,7
0.4,LAO,2021,5,7
1141.8,LBN,2021,5,7
16.6,LBR,2021,5,7
449.2,LBY,2021,5,7
428.4,LCA,2021,5,7
1490.0,LIE,2021,5,7
67.0,LKA,2021,5,7
151.0,LSO,2021,5,7
1586.0,LTU,2021,5,7
1283.8,LUX,2021,5,7
1272.7,LVA,2021,5,7
,MAC,2021,5,7
244.9,MAR,2021,5,7
809.7,MCO,2021,5,7
1517.6,MDA,2021,5,7
29.5,MDG,2021,5,7
294.3,MDV,2021,5,7
1716.3,MEX,2021,5,7
,MHL,2021,5,7
2599.1,MKD,2021,5,7
24.8,MLI,2021,5,7
814.3,MLT,2021,5,7
58.7,MMR,2021,5,7
2522.1,MNE,2021,5,7
82.9,MNG,2021,5,7
26.0,MOZ,2021,5,7
97.0,MRT,2021,5,7
,MSR,2021,5,7
14.1,MUS,2021,5,7
58.8,MWI,2021,5,7
85.3,MYS,2021,5,7
320.8,NAM,2021,5,7
,NCL,2021,5,7
7.6,NER,2021,5,7
9.9,NGA,2021,5,7
27.8,NIC,2021,5,7
1042.2,NLD,2021,5,7
143.3,NOR,2021,5,7
248.9,NPL,2021,5,7
,NRU,2021,5,7
5.3,NZL,2021,5,7
448.9,OMN,2021,5,7
95.1,OWID_AFR,2021,5,7
147.4,OWID_ASI,2021,5,7
,OWID_CYN,2021,5,7
1622.7,OWID_EUN,2021,5,7
1434.4,OWID_EUR,2021,5,7
,OWID_INT,2021,5,7
1266.2,OWID_KOS,2021,5,7
1470.5,OWID_NAM,2021,5,7
25.5,OWID_OCE,2021,5,7
2060.1,OWID_SAM,2021,5,7
465.7,OWID_WRL,2021,5,7
92.6,PAK,2021,5,7
1454.0,PAN,2021,5,7
5509.2,PER,2021,5,7
188.8,PHL,2021,5,7
17.8,PNG,2021,5,7
1951.1,POL,2021,5,7
1674.4,PRT,2021,5,7
1272.4,PRY,2021,5,7
669.6,PSE,2021,5,7
,PYF,2021,5,7
189.7,QAT,2021,5,7
1584.7,ROU,2021,5,7
818.7,RUS,2021,5,7
26.6,RWA,2021,5,7
208.3,SAU,2021,5,7
58.6,SDN,2021,5,7
66.2,SEN,2021,5,7
5.6,SGP,2021,5,7
,SHN,2021,5,7
,SLB,2021,5,7
9.7,SLE,2021,5,7
345.0,SLV,2021,5,7
2646.3,SMR,2021,5,7
47.0,SOM,2021,5,7
993.7,SRB,2021,5,7
10.1,SSD,2021,5,7
170.1,STP,2021,5,7
510.3,SUR,2021,5,7
2260.3,SVK,2021,5,7
2104.7,SVN,2021,5,7
1422.3,SWE,2021,5,7
574.1,SWZ,2021,5,7
,SXM,2021,5,7
404.4,SYC,2021,5,7
96.8,SYR,2021,5,7
,TCA,2021,5,7
10.2,TCD,2021,5,7
14.7,TGO,2021,5,7
14.7,THA,2021,5,7
9.3,TJK,2021,5,7
,TKM,2021,5,7
11.9,TLS,2021,5,7
,TON,2021,5,7
352.7,TTO,2021,5,7
1060.2,TUN,2021,5,7
558.9,TUR,2021,5,7
,TUV,2021,5,7
5.2,TWN,2021,5,7
0.3,TZA,2021,5,7
7.7,UGA,2021,5,7
1209.5,UKR,2021,5,7
1226.9,URY,2021,5,7
1783.3,USA,2021,5,7
20.3,UZB,2021,5,7
,VAT,2021,5,7
107.8,VCT,2021,5,7
92.2,VEN,2021,5,7
,VGB,2021,5,7
0.5,VNM,2021,5,7
3.2,VUT,2021,5,7
,WLF,2021,5,7
,WSM,2021,5,7
43.3,YEM,2021,5,7
941.1,ZAF,2021,5,7
67.7,ZMB,2021,5,7
105.6,ZWE,2021,5,7
,ABW,2021,6,7
122.3,AFG,2021,6,7
26.5,AGO,2021,6,7
,AIA,2021,6,7
854.9,ALB,2021,6,7
1641.8,AND,2021,6,7
181.3,ARE,2021,6,7
2067.8,ARG,2021,6,7
1520.8,ARM,2021,6,7
425.4,ATG,2021,6,7
35.3,AUS,2021,6,7
1183.4,AUT,2021,6,7
486.5,AZE,2021,6,7
0.7,BDI,2021,6,7
2164.1,BEL,2021,6,7
8.4,BEN,2021,6,7
,BES,2021,6,7
7.8,BFA,2021,6,7
87.2,BGD,2021,6,7
2618.8,BGR,2021,6,7
773.3,BHR,2021,6,7
619.8,BHS,2021,6,7
2961.6,BIH,2021,6,7
332.8,BLR,2021,6,7
812.5,BLZ,2021,6,7
,BMU,2021,6,7
1417.0,BOL,2021,6,7
2420.9,BRA,2021,6,7
163.4,BRB,2021,6,7
6.8,BRN,2021,6,7
1.3,BTN,2021,6,7
469.3,BWA,2021,6,7
19.9,CAF,2021,6,7
690.8,CAN,2021,6,7
1236.1,CHE,2021,6,7
1694.0,CHL,2021,6,7
3.2,CHN,2021,6,7
11.6,CIV,2021,6,7
48.6,CMR,2021,6,7
10.0,COD,2021,6,7
29.2,COG,2021,6,7
,COK,2021,6,7
2078.3,COL,2021,6,7
164.3,COM,2021,6,7
509.0,CPV,2021,6,7
908.1,CRI,2021,6,7
113.5,CUB,2021,6,7
,CUW,2021,6,7
,CYM,2021,6,7
418.5,CYP,2021,6,7
2825.6,CZE,2021,6,7
1084.0,DEU,2021,6,7
154.7,DJI,2021,6,7
,DMA,2021,6,7
436.1,DNK,2021,6,7
348.9,DOM,2021,6,7
83.3,DZA,2021,6,7
1205.2,ECU,2021,6,7
155.1,EGY,2021,6,7
6.4,ERI,2021,6,7
1730.1,ESP,2021,6,7
957.6,EST,2021,6,7
36.6,ETH,2021,6,7
174.6,FIN,2021,6,7
23.3,FJI,2021,6,7
1646.7,FRA,2021,6,7
,FRO,2021,6,7
,FSM,2021,6,7
69.8,GAB,2021,6,7
1882.6,GBR,2021,6,7
1335.8,GEO,2021,6,7
,GGY,2021,6,7
25.1,GHA,2021,6,7
,GIB,2021,6,7
12.7,GIN,2021,6,7
72.8,GMB,2021,6,7
34.2,GNB,2021,6,7
83.5,GNQ,2021,6,7
1225.2,GRC,2021,6,7
8.8,GRD,2021,6,7
,GRL,2021,6,7
504.9,GTM,2021,6,7
593.4,GUY,2021,6,7
27.9,HKG,2021,6,7
696.1,HND,2021,6,7
2010.5,HRV,2021,6,7
36.8,HTI,2021,6,7
3113.1,HUN,2021,6,7
211.6,IDN,2021,6,7
,IMN,2021,6,7
286.7,IND,2021,6,7
1003.0,IRL,2021,6,7
991.0,IRN,2021,6,7
417.3,IRQ,2021,6,7
87.4,ISL,2021,6,7
731.4,ISR,2021,6,7
2113.2,ITA,2021,6,7
361.5,JAM,2021,6,7
,JEY,2021,6,7
949.5,JOR,2021,6,7
116.9,JPN,2021,6,7
408.5,KAZ,2021,6,7
66.1,KEN,2021,6,7
301.7,KGZ,2021,6,7
35.5,KHM,2021,6,7
,KIR,2021,6,7
56.0,KNA,2021,6,7
39.4,KOR,2021,6,7
454.9,KWT,2021,6,7
0.4,LAO,2021,6,7
1159.8,LBN,2021,6,7
24.5,LBR,2021,6,7
458.9,LBY,2021,6,7
455.5,LCA,2021,6,7
1516.2,LIE,2021,6,7
143.1,LKA,2021,6,7
152.4,LSO,2021,6,7
1629.5,LTU,2021,6,7
1288.6,LUX,2021,6,7
1346.1,LVA,2021,6,7
,MAC,2021,6,7
248.9,MAR,2021,6,7
835.0,MCO,2021,6,7
1539.3,MDA,2021,6,7
32.1,MDG,2021,6,7
386.3,MDV,2021,6,7
1789.1,MEX,2021,6,7
,MHL,2021,6,7
2633.2,MKD,2021,6,7
25.2,MLI,2021,6,7
816.2,MLT,2021,6,7
60.8,MMR,2021,6,7
2568.3,MNE,2021,6,7
169.1,MNG,2021,6,7
27.3,MOZ,2021,6,7
102.4,MRT,2021,6,7
,MSR,2021,6,7
14.1,MUS,2021,6,7
60.9,MWI,2021,6,7
157.7,MYS,2021,6,7
587.9,NAM,2021,6,7
,NCL,2021,6,7
7.7,NER,2021,6,7
10.0,NGA,2021,6,7
28.5,NIC,2021,6,7
,NIU,2021,6,7
1049.8,NLD,2021,6,7
145.3,NOR,2021,6,7
307.1,NPL,2021,6,7
,NRU,2021,6,7
5.3,NZL,2021,6,7
593.5,OMN,2021,6,7
104.1,OWID_AFR,2021,6,7
169.9,OWID_ASI,2021,6,7
,OWID_CYN,2021,6,7
1653.8,OWID_EUN,2021,6,7
1475.8,OWID_EUR,2021,6,7
,OWID_INT,2021,6,7
1274.1,OWID_KOS,2021,6,7
1511.6,OWID_NAM,2021,6,7
26.2,OWID_OCE,2021,6,7
2313.6,OWID_SAM,2021,6,7
501.7,OWID_WRL,2021,6,7
99.1,PAK,2021,6,7
1493.8,PAN,2021,6,7
,PCN,2021,6,7
5765.4,PER,2021,6,7
222.1,PHL,2021,6,7
19.0,PNG,2021,6,7
1984.8,POL,2021,6,7
1681.4,PRT,2021,6,7
1786.1,PRY,2021,6,7
682.2,PSE,2021,6,7
,PYF,2021,6,7
201.3,QAT,2021,6,7
1766.3,ROU,2021,6,7
911.3,RUS,2021,6,7
33.0,RWA,2021,6,7
221.2,SAU,2021,6,7
61.3,SDN,2021,6,7
67.8,SEN,2021,6,7
6.1,SGP,2021,6,7
,SLB,2021,6,7
12.3,SLE,2021,6,7
365.3,SLV,2021,6,7
2646.3,SMR,2021,6,7
47.4,SOM,2021,6,7
1020.1,SRB,2021,6,7
10.3,SSD,2021,6,7
165.6,STP,2021,6,7
882.1,SUR,2021,6,7
2290.9,SVK,2021,6,7
2125.8,SVN,2021,6,7
1439.8,SWE,2021,6,7
578.3,SWZ,2021,6,7
,SXM,2021,6,7
566.2,SYC,2021,6,7
102.6,SYR,2021,6,7
,TCA,2021,6,7
10.3,TCD,2021,6,7
15.2,TGO,2021,6,7
28.9,THA,2021,6,7
9.3,TJK,2021,6,7
,TKL,2021,6,7
,TKM,2021,6,7
17.1,TLS,2021,6,7
,TON,2021,6,7
603.5,TTO,2021,6,7
1253.3,TUN,2021,6,7
584.8,TUR,2021,6,7
,TUV,2021,6,7
27.2,TWN,2021,6,7
0.3,TZA,2021,6,7
21.7,UGA,2021,6,7
1255.7,UKR,2021,6,7
1604.8,URY,2021,6,7
1815.0,USA,2021,6,7
21.7,UZB,2021,6,7
,VAT,2021,6,7
107.8,VCT,2021,6,7
108.7,VEN,2021,6,7
,VGB,2021,6,7
0.8,VNM,2021,6,7
3.2,VUT,2021,6,7
,WLF,2021,6,7
,WSM,2021,6,7
44.6,YEM,2021,6,7
1010.1,ZAF,2021,6,7
116.2,ZMB,2021,6,7
118.5,ZWE,2021,6,7
,ABW,2021,7,7
168.4,AFG,2021,7,7
29.8,AGO,2021,7,7
,AIA,2021,7,7
855.2,ALB,2021,7,7
1654.7,AND,2021,7,7
195.1,ARE,2021,7,7
2318.1,ARG,2021,7,7
1554.5,ARM,2021,7,7
435.5,ATG,2021,7,7
35.8,AUS,2021,7,7
1187.3,AUT,2021,7,7
491.3,AZE,2021,7,7
0.7,BDI,2021,7,7
2169.9,BEL,2021,7,7
8.7,BEN,2021,7,7
,BES,2021,7,7
7.9,BFA,2021,7,7
124.4,BGD,2021,7,7
2640.8,BGR,2021,7,7
791.6,BHR,2021,7,7
723.1,BHS,2021,7,7
2968.3,BIH,2021,7,7
365.8,BLR,2021,7,7
832.3,BLZ,2021,7,7
,BMU,2021,7,7
1506.1,BOL,2021,7,7
2599.9,BRA,2021,7,7
166.8,BRB,2021,7,7
6.8,BRN,2021,7,7
2.6,BTN,2021,7,7
654.5,BWA,2021,7,7
19.9,CAF,2021,7,7
698.7,CAN,2021,7,7
1238.4,CHE,2021,7,7
1845.1,CHL,2021,7,7
3.2,CHN,2021,7,7
12.2,CIV,2021,7,7
49.0,CMR,2021,7,7
11.2,COD,2021,7,7
31.5,COG,2021,7,7
,COK,2021,7,7
2354.8,COL,2021,7,7
165.5,COM,2021,7,7
530.3,CPV,2021,7,7
978.8,CRI,2021,7,7
243.7,CUB,2021,7,7
,CUW,2021,7,7
,CYM,2021,7,7
468.7,CYP,2021,7,7
2832.1,CZE,2021,7,7
1092.6,DEU,2021,7,7
155.7,DJI,2021,7,7
,DMA,2021,7,7
438.8,DNK,2021,7,7
361.8,DOM,2021,7,7
95.3,DZA,2021,7,7
1768.2,ECU,2021,7,7
158.5,EGY,2021,7,7
9.7,ERI,2021,7,7
1743.2,ESP,2021,7,7
959.9,EST,2021,7,7
37.2,ETH,2021,7,7
177.4,FIN,2021,7,7
263.6,FJI,2021,7,7
1658.6,FRA,2021,7,7
,FRO,2021,7,7
,FSM,2021,7,7
72.0,GAB,2021,7,7
1905.2,GBR,2021,7,7
1462.4,GEO,2021,7,7
,GGY,2021,7,7
25.9,GHA,2021,7,7
,GIB,2021,7,7
16.3,GIN,2021,7,7
85.2,GMB,2021,7,7
