value,year,feature_id,country_code,month
7.7,2010,5,AFG,
57.7,2010,5,ALB,
10.5,2010,5,DZA,
37.2,2010,5,AGO,
89.7,2010,5,ATG,
43.5,2010,5,ARG,
33.8,2010,5,ARM,
14.3,2010,5,AUS,
59.7,2010,5,AUT,
5.0,2010,5,AZE,
29.7,2010,5,BHR,
35.5,2010,5,BGD,
108.9,2010,5,BRB,
22.5,2010,5,BLR,
85.8,2010,5,BEL,
87.7,2010,5,BLZ,
21.0,2010,5,BEN,
61.0,2010,5,BTN,
40.8,2010,5,BIH,
21.4,2010,5,BWA,
61.3,2010,5,BRA,
1.1,2010,5,BRN,
21.4,2010,5,BGR,
27.8,2010,5,BFA,
46.9,2010,5,BDI,
72.5,2010,5,CPV,
14.7,2010,5,CMR,
43.3,2010,5,CAN,
19.9,2010,5,CAF,
30.1,2010,5,TCD,
8.6,2010,5,CHL,
29.5,2010,5,COL,
30.4,2010,5,COM,
28.4,2010,5,CRI,
56.5,2010,5,HRV,
92.7,2010,5,CYP,
38.2,2010,5,DNK,
27.9,2010,5,DJI,
67.3,2010,5,DMA,
27.1,2010,5,DOM,
17.8,2010,5,ECU,
49.9,2010,5,SLV,
7.9,2010,5,GNQ,
198.4,2010,5,ERI,
3.3,2010,5,EST,
14.1,2010,5,SWZ,
51.8,2010,5,FJI,
41.2,2010,5,FIN,
68.3,2010,5,FRA,
21.3,2010,5,GAB,
52.0,2010,5,DEU,
34.6,2010,5,GHA,
150.5,2010,5,GRC,
96.9,2010,5,GRD,
24.3,2010,5,GTM,
68.9,2010,5,GIN,
61.7,2010,5,GNB,
53.1,2010,5,GUY,
29.4,2010,5,HTI,
29.2,2010,5,HND,
75.6,2010,5,HUN,
85.2,2010,5,ISL,
44.7,2010,5,IND,
24.4,2010,5,IDN,
53.5,2010,5,IRQ,
89.7,2010,5,IRL,
69.2,2010,5,ISR,
112.5,2010,5,ITA,
143.7,2010,5,JAM,
167.4,2010,5,JPN,
59.4,2010,5,JOR,
10.2,2010,5,KAZ,
44.4,2010,5,KEN,
8.5,2010,5,KIR,
6.2,2010,5,KWT,
39.2,2010,5,LVA,
136.8,2010,5,LBN,
33.6,2010,5,LSO,
23.8,2010,5,LBR,
1.7,2010,5,LBY,
33.7,2010,5,LTU,
13.0,2010,5,LUX,
32.3,2010,5,MDG,
27.2,2010,5,MWI,
48.9,2010,5,MYS,
52.7,2010,5,MDV,
25.3,2010,5,MLI,
61.2,2010,5,MLT,
43.9,2010,5,MRT,
26.9,2010,5,MEX,
26.4,2010,5,MNG,
39.2,2010,5,MNE,
49.0,2010,5,MAR,
39.7,2010,5,MOZ,
52.2,2010,5,MMR,
16.3,2010,5,NAM,
34.0,2010,5,NPL,
29.7,2010,5,NZL,
30.3,2010,5,NIC,
15.0,2010,5,NER,
9.4,2010,5,NGA,
25.2,2010,5,NOR,
5.8,2010,5,OMN,
60.7,2010,5,PAK,
17.3,2010,5,PNG,
8.7,2010,5,PRY,
20.7,2010,5,PER,
48.6,2010,5,POL,
97.4,2010,5,PRT,
30.4,2010,5,QAT,
28.6,2010,5,ROU,
8.4,2010,5,RUS,
18.7,2010,5,RWA,
93.5,2010,5,KNA,
52.8,2010,5,LCA,
53.6,2010,5,VCT,
39.7,2010,5,WSM,
20.3,2010,5,SMR,
8.4,2010,5,SAU,
28.3,2010,5,SEN,
40.3,2010,5,SRB,
82.2,2010,5,SYC,
46.8,2010,5,SLE,
101.3,2010,5,SGP,
32.7,2010,5,SVN,
22.9,2010,5,SLB,
34.7,2010,5,ZAF,
51.4,2010,5,ESP,
71.6,2010,5,LKA,
74.6,2010,5,SDN,
18.5,2010,5,SUR,
40.9,2010,5,SWE,
17.1,2010,5,CHE,
27.8,2010,5,THA,
46.3,2010,5,TGO,
44.7,2010,5,TON,
19.6,2010,5,TTO,
39.2,2010,5,TUN,
40.6,2010,5,TUR,
4.0,2010,5,TKM,
27.6,2010,5,TUV,
18.4,2010,5,UGA,
40.0,2010,5,UKR,
73.6,2010,5,GBR,
73.9,2010,5,USA,
40.2,2010,5,URY,
19.4,2010,5,VUT,
42.4,2010,5,YEM,
18.9,2010,5,ZMB,
49.6,2010,5,ZWE,
7.5,2011,5,AFG,
59.4,2011,5,ALB,
9.3,2011,5,DZA,
29.6,2011,5,AGO,
91.8,2011,5,ATG,
38.9,2011,5,ARG,
35.7,2011,5,ARM,
17.0,2011,5,AUS,
59.1,2011,5,AUT,
5.0,2011,5,AZE,
32.8,2011,5,BHR,
36.6,2011,5,BGD,
112.3,2011,5,BRB,
46.9,2011,5,BLR,
88.5,2011,5,BEL,
82.7,2011,5,BLZ,
21.9,2011,5,BEN,
69.1,2011,5,BTN,
39.6,2011,5,BIH,
20.6,2011,5,BWA,
59.3,2011,5,BRA,
2.1,2011,5,BRN,
20.6,2011,5,BGR,
24.5,2011,5,BFA,
42.7,2011,5,BDI,
78.5,2011,5,CPV,
15.7,2011,5,CMR,
44.2,2011,5,CAN,
19.7,2011,5,CAF,
30.6,2011,5,TCD,
11.1,2011,5,CHL,
29.1,2011,5,COL,
27.3,2011,5,COM,
29.9,2011,5,CRI,
63.1,2011,5,HRV,
103.2,2011,5,CYP,
41.0,2011,5,DNK,
25.7,2011,5,DJI,
68.6,2011,5,DMA,
28.3,2011,5,DOM,
17.3,2011,5,ECU,
48.1,2011,5,SLV,
7.2,2011,5,GNQ,
160.8,2011,5,ERI,
3.3,2011,5,EST,
14.7,2011,5,SWZ,
48.6,2011,5,FJI,
42.5,2011,5,FIN,
69.6,2011,5,FRA,
21.4,2011,5,GAB,
49.9,2011,5,DEU,
31.4,2011,5,GHA,
177.7,2011,5,GRC,
100.7,2011,5,GRD,
24.0,2011,5,GTM,
58.1,2011,5,GIN,
46.1,2011,5,GNB,
51.7,2011,5,GUY,
23.7,2011,5,HTI,
31.6,2011,5,HND,
76.1,2011,5,HUN,
90.9,2011,5,ISL,
45.8,2011,5,IND,
23.1,2011,5,IDN,
40.7,2011,5,IRQ,
114.9,2011,5,IRL,
67.5,2011,5,ISR,
113.2,2011,5,ITA,
141.7,2011,5,JAM,
180.1,2011,5,JPN,
62.1,2011,5,JOR,
9.7,2011,5,KAZ,
43.0,2011,5,KEN,
8.0,2011,5,KIR,
4.6,2011,5,KWT,
36.5,2011,5,LVA,
134.4,2011,5,LBN,
35.8,2011,5,LSO,
20.9,2011,5,LBR,
11.8,2011,5,LBY,
34.1,2011,5,LTU,
12.1,2011,5,LUX,
29.9,2011,5,MDG,
28.1,2011,5,MWI,
49.3,2011,5,MYS,
51.9,2011,5,MDV,
24.0,2011,5,MLI,
64.8,2011,5,MLT,
38.8,2011,5,MRT,
27.7,2011,5,MEX,
29.3,2011,5,MNG,
43.0,2011,5,MNE,
52.5,2011,5,MAR,
34.7,2011,5,MOZ,
47.7,2011,5,MMR,
27.4,2011,5,NAM,
31.7,2011,5,NPL,
34.7,2011,5,NZL,
28.8,2011,5,NIC,
14.7,2011,5,NER,
10.2,2011,5,NGA,
20.0,2011,5,NOR,
5.2,2011,5,OMN,
59.0,2011,5,PAK,
16.3,2011,5,PNG,
7.4,2011,5,PRY,
18.4,2011,5,PER,
49.2,2011,5,POL,
112.0,2011,5,PRT,
33.5,2011,5,QAT,
33.0,2011,5,ROU,
8.9,2011,5,RUS,
18.6,2011,5,RWA,
87.8,2011,5,KNA,
54.9,2011,5,LCA,
57.0,2011,5,VCT,
42.2,2011,5,WSM,
19.5,2011,5,SMR,
5.4,2011,5,SAU,
32.7,2011,5,SEN,
42.7,2011,5,SRB,
82.5,2011,5,SYC,
44.8,2011,5,SLE,
104.5,2011,5,SGP,
40.9,2011,5,SVN,
18.3,2011,5,SLB,
38.2,2011,5,ZAF,
58.6,2011,5,ESP,
71.1,2011,5,LKA,
78.1,2011,5,SDN,
20.1,2011,5,SUR,
39.7,2011,5,SWE,
16.8,2011,5,CHE,
27.3,2011,5,THA,
47.3,2011,5,TGO,
51.9,2011,5,TON,
28.0,2011,5,TTO,
43.1,2011,5,TUN,
36.9,2011,5,TUR,
10.0,2011,5,TKM,
24.4,2011,5,TUV,
18.0,2011,5,UGA,
36.4,2011,5,UKR,
79.1,2011,5,GBR,
78.8,2011,5,USA,
39.9,2011,5,URY,
20.7,2011,5,VUT,
45.7,2011,5,YEM,
20.8,2011,5,ZMB,
41.4,2011,5,ZWE,
6.8,2012,5,AFG,
62.1,2012,5,ALB,
9.3,2012,5,DZA,
26.7,2012,5,AGO,
87.5,2012,5,ATG,
40.4,2012,5,ARG,
35.6,2012,5,ARM,
19.2,2012,5,AUS,
59.5,2012,5,AUT,
5.8,2012,5,AZE,
36.2,2012,5,BHR,
36.2,2012,5,BGD,
124.1,2012,5,BRB,
30.3,2012,5,BLR,
89.0,2012,5,BEL,
79.4,2012,5,BLZ,
19.5,2012,5,BEN,
79.3,2012,5,BTN,
42.2,2012,5,BIH,
19.8,2012,5,BWA,
59.8,2012,5,BRA,
2.1,2012,5,BRN,
21.7,2012,5,BGR,
25.2,2012,5,BFA,
41.4,2012,5,BDI,
91.1,2012,5,CPV,
15.4,2012,5,CMR,
45.3,2012,5,CAN,
31.5,2012,5,CAF,
28.8,2012,5,TCD,
11.9,2012,5,CHL,
27.3,2012,5,COL,
25.0,2012,5,COM,
34.3,2012,5,CRI,
68.9,2012,5,HRV,
119.4,2012,5,CYP,
40.0,2012,5,DNK,
25.1,2012,5,DJI,
74.0,2012,5,DMA,
31.5,2012,5,DOM,
20.1,2012,5,ECU,
51.3,2012,5,SLV,
7.1,2012,5,GNQ,
154.6,2012,5,ERI,
10.8,2012,5,EST,
14.8,2012,5,SWZ,
47.7,2012,5,FJI,
46.1,2012,5,FIN,
72.0,2012,5,FRA,
21.4,2012,5,GAB,
50.5,2012,5,DEU,
35.6,2012,5,GHA,
159.8,2012,5,GRC,
103.3,2012,5,GRD,
24.8,2012,5,GTM,
27.2,2012,5,GIN,
47.3,2012,5,GNB,
44.7,2012,5,GUY,
27.6,2012,5,HTI,
35.3,2012,5,HND,
74.2,2012,5,HUN,
89.4,2012,5,ISL,
47.1,2012,5,IND,
23.0,2012,5,IDN,
34.8,2012,5,IRQ,
123.8,2012,5,IRL,
67.2,2012,5,ISR,
120.0,2012,5,ITA,
146.7,2012,5,JAM,
187.1,2012,5,JPN,
70.5,2012,5,JOR,
11.7,2012,5,KAZ,
43.9,2012,5,KEN,
7.4,2012,5,KIR,
3.6,2012,5,KWT,
35.9,2012,5,LVA,
131.0,2012,5,LBN,
39.0,2012,5,LSO,
19.1,2012,5,LBR,
2.4,2012,5,LBY,
36.8,2012,5,LTU,
14.1,2012,5,LUX,
30.4,2012,5,MDG,
40.3,2012,5,MWI,
50.9,2012,5,MYS,
57.1,2012,5,MDV,
25.4,2012,5,MLI,
63.1,2012,5,MLT,
39.3,2012,5,MRT,
28.2,2012,5,MEX,
45.7,2012,5,MNG,
53.4,2012,5,MNE,
56.5,2012,5,MAR,
37.4,2012,5,MOZ,
36.9,2012,5,MMR,
24.6,2012,5,NAM,
34.3,2012,5,NPL,
35.7,2012,5,NZL,
27.9,2012,5,NIC,
18.1,2012,5,NER,
10.4,2012,5,NGA,
20.8,2012,5,NOR,
4.9,2012,5,OMN,
63.4,2012,5,PAK,
19.1,2012,5,PNG,
9.1,2012,5,PRY,
16.9,2012,5,PER,
48.7,2012,5,POL,
128.1,2012,5,PRT,
32.1,2012,5,QAT,
35.7,2012,5,ROU,
9.6,2012,5,RUS,
19.0,2012,5,RWA,
84.3,2012,5,KNA,
60.5,2012,5,LCA,
60.9,2012,5,VCT,
51.8,2012,5,WSM,
23.3,2012,5,SMR,
3.0,2012,5,SAU,
34.2,2012,5,SEN,
53.2,2012,5,SRB,
80.1,2012,5,SYC,
36.8,2012,5,SLE,
107.5,2012,5,SGP,
46.4,2012,5,SVN,
15.1,2012,5,SLB,
41.0,2012,5,ZAF,
73.8,2012,5,ESP,
69.6,2012,5,LKA,
117.7,2012,5,SDN,
21.5,2012,5,SUR,
40.5,2012,5,SWE,
16.8,2012,5,CHE,
28.5,2012,5,THA,
48.0,2012,5,TGO,
54.4,2012,5,TON,
24.6,2012,5,TTO,
47.7,2012,5,TUN,
33.7,2012,5,TUR,
18.1,2012,5,TKM,
27.8,2012,5,TUV,
19.5,2012,5,UGA,
36.7,2012,5,UKR,
82.3,2012,5,GBR,
83.1,2012,5,USA,
38.8,2012,5,URY,
18.4,2012,5,VUT,
47.3,2012,5,YEM,
25.4,2012,5,ZMB,
37.2,2012,5,ZWE,
6.9,2013,5,AFG,
65.5,2013,5,ALB,
7.6,2013,5,DZA,
33.1,2013,5,AGO,
95.8,2013,5,ATG,
43.5,2013,5,ARG,
36.3,2013,5,ARM,
21.3,2013,5,AUS,
59.9,2013,5,AUT,
6.2,2013,5,AZE,
43.9,2013,5,BHR,
35.8,2013,5,BGD,
135.3,2013,5,BRB,
30.8,2013,5,BLR,
89.6,2013,5,BEL,
80.6,2013,5,BLZ,
18.5,2013,5,BEN,
102.3,2013,5,BTN,
42.5,2013,5,BIH,
18.1,2013,5,BWA,
57.2,2013,5,BRA,
2.2,2013,5,BRN,
22.1,2013,5,BGR,
25.9,2013,5,BFA,
36.1,2013,5,BDI,
102.5,2013,5,CPV,
18.2,2013,5,CMR,
41.6,2013,5,CAN,
51.8,2013,5,CAF,
30.6,2013,5,TCD,
12.7,2013,5,CHL,
29.6,2013,5,COL,
10.5,2013,5,COM,
35.9,2013,5,CRI,
79.8,2013,5,HRV,
146.3,2013,5,CYP,
38.4,2013,5,DNK,
24.6,2013,5,DJI,
75.0,2013,5,DMA,
36.8,2013,5,DOM,
22.9,2013,5,ECU,
49.2,2013,5,SLV,
6.3,2013,5,GNQ,
187.0,2013,5,ERI,
11.0,2013,5,EST,
15.0,2013,5,SWZ,
45.8,2013,5,FJI,
48.0,2013,5,FIN,
74.7,2013,5,FRA,
31.1,2013,5,GAB,
49.4,2013,5,DEU,
43.2,2013,5,GHA,
178.0,2013,5,GRC,
108.1,2013,5,GRD,
25.2,2013,5,GTM,
34.0,2013,5,GIN,
50.8,2013,5,GNB,
41.4,2013,5,GUY,
31.0,2013,5,HTI,
43.1,2013,5,HND,
74.7,2013,5,HUN,
81.3,2013,5,ISL,
47.0,2013,5,IND,
24.9,2013,5,IDN,
32.0,2013,5,IRQ,
123.7,2013,5,IRL,
65.9,2013,5,ISR,
126.3,2013,5,ITA,
141.7,2013,5,JAM,
191.3,2013,5,JPN,
75.6,2013,5,JOR,
12.2,2013,5,KAZ,
44.0,2013,5,KEN,
8.3,2013,5,KIR,
3.1,2013,5,KWT,
35.5,2013,5,LVA,
135.3,2013,5,LBN,
40.3,2013,5,LSO,
19.4,2013,5,LBR,
4.2,2013,5,LBY,
35.8,2013,5,LTU,
15.7,2013,5,LUX,
36.2,2013,5,MDG,
50.6,2013,5,MWI,
52.3,2013,5,MYS,
55.9,2013,5,MDV,
26.4,2013,5,MLI,
62.7,2013,5,MLT,
40.0,2013,5,MRT,
30.8,2013,5,MEX,
51.3,2013,5,MNG,
57.5,2013,5,MNE,
61.7,2013,5,MAR,
50.1,2013,5,MOZ,
36.5,2013,5,MMR,
26.0,2013,5,NAM,
32.2,2013,5,NPL,
34.6,2013,5,NZL,
28.8,2013,5,NIC,
19.5,2013,5,NER,
10.5,2013,5,NGA,
19.7,2013,5,NOR,
5.0,2013,5,OMN,
64.5,2013,5,PAK,
24.9,2013,5,PNG,
10.3,2013,5,PRY,
16.1,2013,5,PER,
50.6,2013,5,POL,
131.0,2013,5,PRT,
30.9,2013,5,QAT,
36.4,2013,5,ROU,
11.1,2013,5,RUS,
26.0,2013,5,RWA,
58.5,2013,5,KNA,
61.9,2013,5,LCA,
63.2,2013,5,VCT,
56.0,2013,5,WSM,
35.0,2013,5,SMR,
2.1,2013,5,SAU,
36.8,2013,5,SEN,
56.3,2013,5,SRB,
68.2,2013,5,SYC,
30.6,2013,5,SLE,
99.0,2013,5,SGP,
60.3,2013,5,SVN,
13.5,2013,5,SLB,
44.1,2013,5,ZAF,
83.3,2013,5,ESP,
71.8,2013,5,LKA,
105.8,2013,5,SDN,
29.9,2013,5,SUR,
43.1,2013,5,SWE,
16.4,2013,5,CHE,
29.6,2013,5,THA,
0.5,2013,5,TLS,
57.2,2013,5,TGO,
49.0,2013,5,TON,
24.4,2013,5,TTO,
46.8,2013,5,TUN,
32.1,2013,5,TUR,
20.0,2013,5,TKM,
27.6,2013,5,TUV,
22.1,2013,5,UGA,
39.9,2013,5,UKR,
83.3,2013,5,GBR,
85.4,2013,5,USA,
38.9,2013,5,URY,
17.6,2013,5,VUT,
48.2,2013,5,YEM,
27.1,2013,5,ZMB,
38.6,2013,5,ZWE,
8.7,2014,5,AFG,
70.0,2014,5,ALB,
7.7,2014,5,DZA,
39.8,2014,5,AGO,
104.6,2014,5,ATG,
44.7,2014,5,ARG,
39.4,2014,5,ARM,
24.6,2014,5,AUS,
58.9,2014,5,AUT,
8.5,2014,5,AZE,
44.4,2014,5,BHR,
35.3,2014,5,BGD,
139.4,2014,5,BRB,
32.9,2014,5,BLR,
90.0,2014,5,BEL,
79.0,2014,5,BLZ,
22.3,2014,5,BEN,
98.8,2014,5,BTN,
45.9,2014,5,BIH,
17.4,2014,5,BWA,
58.5,2014,5,BRA,
3.2,2014,5,BRN,
32.6,2014,5,BGR,
26.6,2014,5,BFA,
36.2,2014,5,BDI,
115.9,2014,5,CPV,
21.5,2014,5,CMR,
39.9,2014,5,CAN,
62.2,2014,5,CAF,
39.5,2014,5,TCD,
15.0,2014,5,CHL,
32.9,2014,5,COL,
13.5,2014,5,COM,
38.5,2014,5,CRI,
83.1,2014,5,HRV,
152.8,2014,5,CYP,
38.2,2014,5,DNK,
26.9,2014,5,DJI,
79.9,2014,5,DMA,
35.3,2014,5,DOM,
27.5,2014,5,ECU,
49.6,2014,5,SLV,
12.6,2014,5,GNQ,
136.6,2014,5,ERI,
11.2,2014,5,EST,
14.1,2014,5,SWZ,
44.5,2014,5,FJI,
50.6,2014,5,FIN,
76.0,2014,5,FRA,
34.1,2014,5,GAB,
47.7,2014,5,DEU,
51.2,2014,5,GHA,
181.4,2014,5,GRC,
101.8,2014,5,GRD,
24.8,2014,5,GTM,
35.1,2014,5,GIN,
57.5,2014,5,GNB,
38.7,2014,5,GUY,
35.5,2014,5,HTI,
44.4,2014,5,HND,
75.3,2014,5,HUN,
78.7,2014,5,ISL,
46.0,2014,5,IND,
24.7,2014,5,IDN,
32.9,2014,5,IRQ,
108.5,2014,5,IRL,
64.6,2014,5,ISR,
129.8,2014,5,ITA,
140.3,2014,5,JAM,
194.8,2014,5,JPN,
75.0,2014,5,JOR,
14.1,2014,5,KAZ,
42.9,2014,5,KEN,
8.7,2014,5,KIR,
3.4,2014,5,KWT,
38.1,2014,5,LVA,
138.3,2014,5,LBN,
40.6,2014,5,LSO,
23.5,2014,5,LBR,
80.4,2014,5,LBY,
37.7,2014,5,LTU,
15.0,2014,5,LUX,
37.8,2014,5,MDG,
47.8,2014,5,MWI,
51.9,2014,5,MYS,
55.1,2014,5,MDV,
26.9,2014,5,MLI,
58.6,2014,5,MLT,
48.5,2014,5,MRT,
32.6,2014,5,MEX,
56.8,2014,5,MNG,
56.2,2014,5,MNE,
63.3,2014,5,MAR,
64.3,2014,5,MOZ,
35.2,2014,5,MMR,
27.6,2014,5,NAM,
28.2,2014,5,NPL,
34.2,2014,5,NZL,
28.7,2014,5,NIC,
22.0,2014,5,NER,
10.6,2014,5,NGA,
15.5,2014,5,NOR,
4.9,2014,5,OMN,
63.5,2014,5,PAK,
26.9,2014,5,PNG,
12.5,2014,5,PRY,
17.1,2014,5,PER,
45.3,2014,5,POL,
133.5,2014,5,PRT,
24.9,2014,5,QAT,
38.3,2014,5,ROU,
13.8,2014,5,RUS,
28.2,2014,5,RWA,
46.7,2014,5,KNA,
62.2,2014,5,LCA,
68.6,2014,5,VCT,
57.8,2014,5,WSM,
32.9,2014,5,SMR,
1.6,2014,5,SAU,
42.4,2014,5,SEN,
66.4,2014,5,SRB,
72.7,2014,5,SYC,
35.1,2014,5,SLE,
99.3,2014,5,SGP,
69.1,2014,5,SVN,
10.5,2014,5,SLB,
47.0,2014,5,ZAF,
87.3,2014,5,ESP,
72.2,2014,5,LKA,
84.4,2014,5,SDN,
27.2,2014,5,SUR,
45.8,2014,5,SWE,
15.8,2014,5,CHE,
29.9,2014,5,THA,
1.5,2014,5,TLS,
62.8,2014,5,TGO,
47.5,2014,5,TON,
23.4,2014,5,TTO,
51.5,2014,5,TUN,
29.8,2014,5,TUR,
16.8,2014,5,TKM,
65.4,2014,5,TUV,
24.8,2014,5,UGA,
69.4,2014,5,UKR,
85.3,2014,5,GBR,
86.0,2014,5,USA,
39.7,2014,5,URY,
18.8,2014,5,VUT,
48.7,2014,5,YEM,
36.1,2014,5,ZMB,
40.3,2014,5,ZWE,
9.2,2015,5,AFG,
72.7,2015,5,ALB,
8.7,2015,5,DZA,
57.1,2015,5,AGO,
100.3,2015,5,ATG,
52.6,2015,5,ARG,
44.1,2015,5,ARM,
28.4,2015,5,AUS,
57.8,2015,5,AUT,
18.0,2015,5,AZE,
66.4,2015,5,BHR,
33.7,2015,5,BGD,
147.9,2015,5,BRB,
46.9,2015,5,BLR,
88.8,2015,5,BEL,
82.6,2015,5,BLZ,
30.9,2015,5,BEN,
98.6,2015,5,BTN,
45.5,2015,5,BIH,
17.9,2015,5,BWA,
67.5,2015,5,BRA,
3.0,2015,5,BRN,
30.7,2015,5,BGR,
31.4,2015,5,BFA,
38.1,2015,5,BDI,
126.6,2015,5,CPV,
25.9,2015,5,CMR,
42.5,2015,5,CAN,
59.8,2015,5,CAF,
43.9,2015,5,TCD,
17.3,2015,5,CHL,
37.3,2015,5,COL,
14.6,2015,5,COM,
41.0,2015,5,CRI,
82.8,2015,5,HRV,
149.9,2015,5,CYP,
33.4,2015,5,DNK,
40.2,2015,5,DJI,
77.7,2015,5,DMA,
33.3,2015,5,DOM,
30.9,2015,5,ECU,
49.7,2015,5,SLV,
31.7,2015,5,GNQ,
180.7,2015,5,ERI,
10.9,2015,5,EST,
18.1,2015,5,SWZ,
43.0,2015,5,FJI,
53.0,2015,5,FIN,
76.6,2015,5,FRA,
44.7,2015,5,GAB,
45.3,2015,5,DEU,
54.8,2015,5,GHA,
181.3,2015,5,GRC,
90.1,2015,5,GRD,
24.9,2015,5,GTM,
41.9,2015,5,GIN,
54.1,2015,5,GNB,
37.4,2015,5,GUY,
38.5,2015,5,HTI,
44.3,2015,5,HND,
74.1,2015,5,HUN,
64.7,2015,5,ISL,
45.8,2015,5,IND,
27.5,2015,5,IDN,
56.8,2015,5,IRQ,
80.0,2015,5,IRL,
62.3,2015,5,ISR,
130.0,2015,5,ITA,
124.0,2015,5,JAM,
192.3,2015,5,JPN,
78.4,2015,5,JOR,
21.2,2015,5,KAZ,
48.6,2015,5,KEN,
19.9,2015,5,KIR,
4.7,2015,5,KWT,
34.4,2015,5,LVA,
140.8,2015,5,LBN,
45.2,2015,5,LSO,
25.8,2015,5,LBR,
189.3,2015,5,LBY,
39.8,2015,5,LTU,
14.4,2015,5,LUX,
44.1,2015,5,MDG,
54.4,2015,5,MWI,
53.6,2015,5,MYS,
53.4,2015,5,MDV,
30.7,2015,5,MLI,
53.4,2015,5,MLT,
58.7,2015,5,MRT,
35.0,2015,5,MEX,
62.3,2015,5,MNG,
