value,year,feature_id,country_code,month
2.5,2021,4,NGA,
3.9,2021,4,NOR,
1.8,2021,4,OMN,
1.5,2021,4,PAK,
-10.8,2021,4,PLW,
12.0,2021,4,PAN,
3.5,2021,4,PNG,
4.0,2021,4,PRY,
8.5,2021,4,PER,
6.9,2021,4,PHL,
3.5,2021,4,POL,
3.9,2021,4,PRT,
2.5,2021,4,PRI,
2.4,2021,4,QAT,
6.0,2021,4,ROU,
3.8,2021,4,RUS,
5.7,2021,4,RWA,
-2.0,2021,4,KNA,
3.1,2021,4,LCA,
-0.1,2021,4,VCT,
-7.8,2021,4,WSM,
4.5,2021,4,SMR,
2.9,2021,4,SAU,
5.2,2021,4,SEN,
5.0,2021,4,SRB,
1.8,2021,4,SYC,
3.0,2021,4,SLE,
5.2,2021,4,SGP,
3.7,2021,4,SVN,
1.5,2021,4,SLB,
2.9,2021,4,SOM,
3.1,2021,4,ZAF,
6.4,2021,4,ESP,
4.0,2021,4,LKA,
0.4,2021,4,SDN,
0.7,2021,4,SUR,
3.1,2021,4,SWE,
3.5,2021,4,CHE,
5.0,2021,4,TJK,
2.6,2021,4,THA,
2.8,2021,4,TLS,
3.5,2021,4,TGO,
-2.5,2021,4,TON,
2.1,2021,4,TTO,
3.8,2021,4,TUN,
6.0,2021,4,TUR,
4.6,2021,4,TKM,
2.5,2021,4,TUV,
6.3,2021,4,UGA,
4.0,2021,4,UKR,
3.1,2021,4,ARE,
5.3,2021,4,GBR,
6.4,2021,4,USA,
3.0,2021,4,URY,
5.0,2021,4,UZB,
3.2,2021,4,VUT,
0.5,2021,4,YEM,
0.6,2021,4,ZMB,
3.1,2021,4,ZWE,
4.5,2022,4,AFG,
4.0,2022,4,ALB,
2.7,2022,4,DZA,
2.4,2022,4,AGO,
11.9,2022,4,ATG,
2.5,2022,4,ARG,
3.5,2022,4,ARM,
12.0,2022,4,ABW,
2.8,2022,4,AUS,
4.0,2022,4,AUT,
1.7,2022,4,AZE,
3.1,2022,4,BHR,
7.5,2022,4,BGD,
7.7,2022,4,BRB,
0.8,2022,4,BLR,
3.1,2022,4,BEL,
6.4,2022,4,BLZ,
6.0,2022,4,BEN,
5.7,2022,4,BTN,
3.2,2022,4,BIH,
5.4,2022,4,BWA,
2.6,2022,4,BRA,
2.5,2022,4,BRN,
4.4,2022,4,BGR,
5.2,2022,4,BFA,
3.7,2022,4,BDI,
6.0,2022,4,CPV,
6.0,2022,4,KHM,
4.3,2022,4,CMR,
4.7,2022,4,CAN,
5.0,2022,4,CAF,
2.6,2022,4,TCD,
3.8,2022,4,CHL,
5.6,2022,4,CHN,
3.6,2022,4,COL,
3.6,2022,4,COM,
3.3,2022,4,CRI,
5.0,2022,4,HRV,
3.9,2022,4,CYP,
2.9,2022,4,DNK,
5.5,2022,4,DJI,
5.8,2022,4,DMA,
5.0,2022,4,DOM,
1.3,2022,4,ECU,
5.7,2022,4,EGY,
2.8,2022,4,SLV,
-5.9,2022,4,GNQ,
4.9,2022,4,ERI,
4.2,2022,4,EST,
0.9,2022,4,SWZ,
8.7,2022,4,ETH,
9.0,2022,4,FJI,
2.5,2022,4,FIN,
4.2,2022,4,FRA,
2.7,2022,4,GAB,
5.8,2022,4,GEO,
3.4,2022,4,DEU,
6.1,2022,4,GHA,
5.0,2022,4,GRC,
5.2,2022,4,GRD,
4.0,2022,4,GTM,
5.2,2022,4,GIN,
4.0,2022,4,GNB,
46.5,2022,4,GUY,
1.0,2022,4,HTI,
3.3,2022,4,HND,
5.9,2022,4,HUN,
3.6,2022,4,ISL,
6.9,2022,4,IND,
5.8,2022,4,IDN,
4.4,2022,4,IRQ,
4.8,2022,4,IRL,
4.3,2022,4,ISR,
3.6,2022,4,ITA,
5.7,2022,4,JAM,
2.5,2022,4,JPN,
2.7,2022,4,JOR,
4.0,2022,4,KAZ,
5.7,2022,4,KEN,
2.5,2022,4,KIR,
3.2,2022,4,KWT,
5.2,2022,4,LVA,
4.3,2022,4,LSO,
4.7,2022,4,LBR,
5.4,2022,4,LBY,
3.2,2022,4,LTU,
3.6,2022,4,LUX,
5.0,2022,4,MDG,
6.5,2022,4,MWI,
6.0,2022,4,MYS,
13.4,2022,4,MDV,
6.0,2022,4,MLI,
5.6,2022,4,MLT,
3.5,2022,4,MHL,
5.6,2022,4,MRT,
5.2,2022,4,MUS,
3.0,2022,4,MEX,
7.5,2022,4,MNG,
5.5,2022,4,MNE,
3.9,2022,4,MAR,
4.7,2022,4,MOZ,
1.4,2022,4,MMR,
3.3,2022,4,NAM,
0.9,2022,4,NRU,
4.2,2022,4,NPL,
3.0,2022,4,NLD,
3.2,2022,4,NZL,
2.7,2022,4,NIC,
12.8,2022,4,NER,
2.3,2022,4,NGA,
4.0,2022,4,NOR,
7.4,2022,4,OMN,
4.0,2022,4,PAK,
10.4,2022,4,PLW,
5.0,2022,4,PAN,
4.2,2022,4,PNG,
4.0,2022,4,PRY,
5.2,2022,4,PER,
6.5,2022,4,PHL,
4.5,2022,4,POL,
4.8,2022,4,PRT,
0.7,2022,4,PRI,
3.6,2022,4,QAT,
4.8,2022,4,ROU,
3.8,2022,4,RUS,
6.8,2022,4,RWA,
10.0,2022,4,KNA,
10.7,2022,4,LCA,
4.9,2022,4,VCT,
1.7,2022,4,WSM,
3.4,2022,4,SMR,
4.0,2022,4,SAU,
6.0,2022,4,SEN,
4.5,2022,4,SRB,
4.3,2022,4,SYC,
3.6,2022,4,SLE,
3.2,2022,4,SGP,
4.5,2022,4,SVN,
4.5,2022,4,SLB,
3.2,2022,4,SOM,
2.0,2022,4,ZAF,
4.7,2022,4,ESP,
4.1,2022,4,LKA,
1.1,2022,4,SDN,
1.5,2022,4,SUR,
3.0,2022,4,SWE,
2.8,2022,4,CHE,
4.5,2022,4,TJK,
5.6,2022,4,THA,
4.9,2022,4,TLS,
4.5,2022,4,TGO,
2.5,2022,4,TON,
4.1,2022,4,TTO,
2.4,2022,4,TUN,
3.5,2022,4,TUR,
3.9,2022,4,TKM,
3.5,2022,4,TUV,
5.0,2022,4,UGA,
3.4,2022,4,UKR,
2.6,2022,4,ARE,
5.1,2022,4,GBR,
3.5,2022,4,USA,
3.1,2022,4,URY,
5.3,2022,4,UZB,
4.6,2022,4,VUT,
2.5,2022,4,YEM,
1.1,2022,4,ZMB,
4.0,2022,4,ZWE,
4.5,2023,4,AFG,
4.0,2023,4,ALB,
1.1,2023,4,DZA,
3.5,2023,4,AGO,
6.3,2023,4,ATG,
2.1,2023,4,ARG,
5.2,2023,4,ARM,
7.5,2023,4,ABW,
2.3,2023,4,AUS,
2.3,2023,4,AUT,
1.7,2023,4,AZE,
3.1,2023,4,BHR,
7.3,2023,4,BGD,
4.8,2023,4,BRB,
1.2,2023,4,BLR,
2.1,2023,4,BEL,
4.2,2023,4,BLZ,
6.5,2023,4,BEN,
5.6,2023,4,BTN,
3.0,2023,4,BIH,
4.3,2023,4,BWA,
2.1,2023,4,BRA,
2.3,2023,4,BRN,
3.9,2023,4,BGR,
5.6,2023,4,BFA,
3.7,2023,4,BDI,
6.1,2023,4,CPV,
6.3,2023,4,KHM,
4.8,2023,4,CMR,
2.2,2023,4,CAN,
5.0,2023,4,CAF,
2.8,2023,4,TCD,
2.7,2023,4,CHL,
5.4,2023,4,CHN,
4.0,2023,4,COL,
3.7,2023,4,COM,
3.1,2023,4,CRI,
4.2,2023,4,HRV,
3.1,2023,4,CYP,
1.8,2023,4,DNK,
6.0,2023,4,DJI,
3.9,2023,4,DMA,
5.0,2023,4,DOM,
1.7,2023,4,ECU,
5.6,2023,4,EGY,
2.5,2023,4,SLV,
-1.4,2023,4,GNQ,
3.8,2023,4,ERI,
3.5,2023,4,EST,
1.1,2023,4,SWZ,
8.2,2023,4,ETH,
6.5,2023,4,FJI,
1.5,2023,4,FIN,
1.7,2023,4,FRA,
3.5,2023,4,GAB,
5.5,2023,4,GEO,
1.6,2023,4,DEU,
4.5,2023,4,GHA,
2.4,2023,4,GRC,
5.1,2023,4,GRD,
3.5,2023,4,GTM,
5.0,2023,4,GIN,
5.0,2023,4,GNB,
30.6,2023,4,GUY,
1.1,2023,4,HTI,
3.5,2023,4,HND,
3.8,2023,4,HUN,
2.4,2023,4,ISL,
6.8,2023,4,IND,
5.7,2023,4,IDN,
6.0,2023,4,IRQ,
3.7,2023,4,IRL,
3.8,2023,4,ISR,
1.6,2023,4,ITA,
4.4,2023,4,JAM,
1.1,2023,4,JPN,
3.1,2023,4,JOR,
4.8,2023,4,KAZ,
6.1,2023,4,KEN,
2.3,2023,4,KIR,
2.4,2023,4,KWT,
3.9,2023,4,LVA,
4.0,2023,4,LSO,
4.9,2023,4,LBR,
4.9,2023,4,LBY,
3.1,2023,4,LTU,
3.0,2023,4,LUX,
5.4,2023,4,MDG,
6.5,2023,4,MWI,
5.7,2023,4,MYS,
12.6,2023,4,MDV,
5.0,2023,4,MLI,
4.6,2023,4,MLT,
2.5,2023,4,MHL,
7.5,2023,4,MRT,
4.0,2023,4,MUS,
2.1,2023,4,MEX,
6.0,2023,4,MNG,
4.1,2023,4,MNE,
3.7,2023,4,MAR,
8.7,2023,4,MOZ,
4.7,2023,4,MMR,
3.0,2023,4,NAM,
0.8,2023,4,NRU,
6.0,2023,4,NPL,
1.8,2023,4,NLD,
2.6,2023,4,NZL,
2.0,2023,4,NIC,
11.1,2023,4,NER,
2.3,2023,4,NGA,
2.8,2023,4,NOR,
2.7,2023,4,OMN,
4.5,2023,4,PAK,
14.1,2023,4,PLW,
5.0,2023,4,PAN,
2.5,2023,4,PNG,
4.0,2023,4,PRY,
4.8,2023,4,PER,
6.5,2023,4,PHL,
4.0,2023,4,POL,
2.5,2023,4,PRT,
0.0,2023,4,PRI,
2.2,2023,4,QAT,
3.8,2023,4,ROU,
2.1,2023,4,RUS,
8.0,2023,4,RWA,
8.0,2023,4,KNA,
3.2,2023,4,LCA,
3.3,2023,4,VCT,
3.0,2023,4,WSM,
1.5,2023,4,SMR,
2.8,2023,4,SAU,
11.5,2023,4,SEN,
4.0,2023,4,SRB,
4.2,2023,4,SYC,
3.8,2023,4,SLE,
2.7,2023,4,SGP,
3.6,2023,4,SVN,
4.3,2023,4,SLB,
3.4,2023,4,SOM,
1.4,2023,4,ZAF,
2.8,2023,4,ESP,
4.1,2023,4,LKA,
2.6,2023,4,SDN,
2.0,2023,4,SUR,
2.3,2023,4,SWE,
1.4,2023,4,CHE,
4.0,2023,4,TJK,
3.8,2023,4,THA,
2.6,2023,4,TLS,
5.0,2023,4,TGO,
3.5,2023,4,TON,
2.1,2023,4,TTO,
2.0,2023,4,TUN,
3.5,2023,4,TUR,
3.9,2023,4,TKM,
3.8,2023,4,TUV,
5.5,2023,4,UGA,
3.4,2023,4,UKR,
2.6,2023,4,ARE,
2.0,2023,4,GBR,
1.4,2023,4,USA,
2.7,2023,4,URY,
5.5,2023,4,UZB,
3.8,2023,4,VUT,
7.0,2023,4,YEM,
1.4,2023,4,ZMB,
2.5,2023,4,ZWE,
4.0,2024,4,AFG,
3.5,2024,4,ALB,
1.0,2024,4,DZA,
3.8,2024,4,AGO,
5.9,2024,4,ATG,
1.7,2024,4,ARG,
4.7,2024,4,ARM,
6.3,2024,4,ABW,
2.3,2024,4,AUS,
2.0,2024,4,AUT,
1.7,2024,4,AZE,
3.1,2024,4,BHR,
7.3,2024,4,BGD,
2.7,2024,4,BRB,
2.2,2024,4,BLR,
1.6,2024,4,BEL,
2.0,2024,4,BLZ,
6.5,2024,4,BEN,
7.6,2024,4,BTN,
3.0,2024,4,BIH,
3.9,2024,4,BWA,
2.0,2024,4,BRA,
2.1,2024,4,BRN,
3.2,2024,4,BGR,
5.6,2024,4,BFA,
3.7,2024,4,BDI,
6.1,2024,4,CPV,
6.6,2024,4,KHM,
5.4,2024,4,CMR,
1.4,2024,4,CAN,
5.0,2024,4,CAF,
4.5,2024,4,TCD,
2.5,2024,4,CHL,
5.3,2024,4,CHN,
3.8,2024,4,COL,
3.8,2024,4,COM,
3.1,2024,4,CRI,
3.5,2024,4,HRV,
2.8,2024,4,CYP,
1.8,2024,4,DNK,
6.0,2024,4,DJI,
2.9,2024,4,DMA,
5.0,2024,4,DOM,
2.0,2024,4,ECU,
5.6,2024,4,EGY,
2.3,2024,4,SLV,
-1.4,2024,4,GNQ,
3.9,2024,4,ERI,
3.2,2024,4,EST,
2.0,2024,4,SWZ,
8.0,2024,4,ETH,
4.8,2024,4,FJI,
1.3,2024,4,FIN,
1.5,2024,4,FRA,
3.6,2024,4,GAB,
5.2,2024,4,GEO,
1.5,2024,4,DEU,
4.4,2024,4,GHA,
1.5,2024,4,GRC,
3.6,2024,4,GRD,
3.5,2024,4,GTM,
5.0,2024,4,GIN,
5.0,2024,4,GNB,
2.9,2024,4,GUY,
1.2,2024,4,HTI,
3.6,2024,4,HND,
3.2,2024,4,HUN,
2.4,2024,4,ISL,
6.7,2024,4,IND,
5.4,2024,4,IDN,
4.4,2024,4,IRQ,
2.8,2024,4,IRL,
3.5,2024,4,ISR,
0.9,2024,4,ITA,
3.0,2024,4,JAM,
0.7,2024,4,JPN,
3.3,2024,4,JOR,
3.5,2024,4,KAZ,
6.1,2024,4,KEN,
2.1,2024,4,KIR,
2.4,2024,4,KWT,
3.2,2024,4,LVA,
1.7,2024,4,LSO,
5.7,2024,4,LBR,
0.7,2024,4,LBY,
2.7,2024,4,LTU,
2.7,2024,4,LUX,
5.2,2024,4,MDG,
6.3,2024,4,MWI,
5.3,2024,4,MYS,
6.3,2024,4,MDV,
5.0,2024,4,MLI,
4.5,2024,4,MLT,
2.0,2024,4,MHL,
4.7,2024,4,MRT,
3.5,2024,4,MUS,
2.0,2024,4,MEX,
5.0,2024,4,MNG,
3.2,2024,4,MNE,
3.6,2024,4,MAR,
11.1,2024,4,MOZ,
5.0,2024,4,MMR,
2.5,2024,4,NAM,
0.6,2024,4,NRU,
5.4,2024,4,NPL,
1.6,2024,4,NLD,
2.5,2024,4,NZL,
1.8,2024,4,NIC,
6.6,2024,4,NER,
2.3,2024,4,NGA,
2.1,2024,4,NOR,
2.2,2024,4,OMN,
5.0,2024,4,PAK,
1.8,2024,4,PLW,
5.0,2024,4,PAN,
2.6,2024,4,PNG,
3.5,2024,4,PRY,
3.4,2024,4,PER,
6.5,2024,4,PHL,
3.0,2024,4,POL,
2.3,2024,4,PRT,
-0.3,2024,4,PRI,
1.8,2024,4,QAT,
3.7,2024,4,ROU,
1.8,2024,4,RUS,
7.5,2024,4,RWA,
5.5,2024,4,KNA,
2.4,2024,4,LCA,
3.1,2024,4,VCT,
3.5,2024,4,WSM,
1.1,2024,4,SMR,
2.8,2024,4,SAU,
8.6,2024,4,SEN,
4.0,2024,4,SRB,
3.8,2024,4,SYC,
5.0,2024,4,SLE,
2.6,2024,4,SGP,
3.1,2024,4,SVN,
3.3,2024,4,SLB,
3.6,2024,4,SOM,
1.3,2024,4,ZAF,
2.4,2024,4,ESP,
4.2,2024,4,LKA,
3.6,2024,4,SDN,
1.7,2024,4,SUR,
2.1,2024,4,SWE,
1.8,2024,4,CHE,
4.0,2024,4,TJK,
3.5,2024,4,THA,
2.0,2024,4,TLS,
5.5,2024,4,TGO,
3.0,2024,4,TON,
1.5,2024,4,TTO,
1.8,2024,4,TUN,
3.5,2024,4,TUR,
3.9,2024,4,TKM,
4.0,2024,4,TUV,
6.5,2024,4,UGA,
3.8,2024,4,UKR,
2.6,2024,4,ARE,
1.8,2024,4,GBR,
1.5,2024,4,USA,
2.6,2024,4,URY,
5.5,2024,4,UZB,
3.2,2024,4,VUT,
6.5,2024,4,YEM,
1.6,2024,4,ZMB,
2.5,2024,4,ZWE,
4.0,2025,4,AFG,
3.5,2025,4,ALB,
1.0,2025,4,DZA,
3.9,2025,4,AGO,
3.9,2025,4,ATG,
1.6,2025,4,ARG,
4.5,2025,4,ARM,
1.6,2025,4,ABW,
2.4,2025,4,AUS,
1.8,2025,4,AUT,
1.7,2025,4,AZE,
3.1,2025,4,BHR,
7.3,2025,4,BGD,
1.8,2025,4,BRB,
1.4,2025,4,BLR,
1.3,2025,4,BEL,
2.0,2025,4,BLZ,
6.5,2025,4,BEN,
5.8,2025,4,BTN,
3.0,2025,4,BIH,
3.9,2025,4,BWA,
2.0,2025,4,BRA,
2.1,2025,4,BRN,
3.0,2025,4,BGR,
5.6,2025,4,BFA,
2.8,2025,4,BDI,
6.2,2025,4,CPV,
6.7,2025,4,KHM,
5.4,2025,4,CMR,
1.4,2025,4,CAN,
5.0,2025,4,CAF,
4.6,2025,4,TCD,
2.5,2025,4,CHL,
5.1,2025,4,CHN,
3.8,2025,4,COL,
3.8,2025,4,COM,
3.2,2025,4,CRI,
3.7,2025,4,HRV,
2.6,2025,4,CYP,
1.8,2025,4,DNK,
6.0,2025,4,DJI,
2.4,2025,4,DMA,
5.0,2025,4,DOM,
2.3,2025,4,ECU,
5.8,2025,4,EGY,
2.1,2025,4,SLV,
-3.2,2025,4,GNQ,
3.9,2025,4,ERI,
3.0,2025,4,EST,
2.1,2025,4,SWZ,
8.0,2025,4,ETH,
3.7,2025,4,FJI,
1.3,2025,4,FIN,
1.4,2025,4,FRA,
3.8,2025,4,GAB,
5.2,2025,4,GEO,
1.2,2025,4,DEU,
6.8,2025,4,GHA,
1.5,2025,4,GRC,
2.7,2025,4,GRD,
3.5,2025,4,GTM,
5.0,2025,4,GIN,
5.0,2025,4,GNB,
3.1,2025,4,GUY,
1.3,2025,4,HTI,
3.7,2025,4,HND,
2.6,2025,4,HUN,
2.3,2025,4,ISL,
6.6,2025,4,IND,
5.2,2025,4,IDN,
3.2,2025,4,IRQ,
2.7,2025,4,IRL,
3.2,2025,4,ISR,
0.9,2025,4,ITA,
2.2,2025,4,JAM,
0.6,2025,4,JPN,
3.3,2025,4,JOR,
3.5,2025,4,KAZ,
6.1,2025,4,KEN,
2.0,2025,4,KIR,
2.5,2025,4,KWT,
3.2,2025,4,LVA,
1.8,2025,4,LSO,
5.5,2025,4,LBR,
4.4,2025,4,LBY,
2.6,2025,4,LTU,
2.5,2025,4,LUX,
5.0,2025,4,MDG,
6.2,2025,4,MWI,
5.0,2025,4,MYS,
5.6,2025,4,MDV,
5.0,2025,4,MLI,
4.5,2025,4,MLT,
1.8,2025,4,MHL,
3.7,2025,4,MRT,
3.3,2025,4,MUS,
2.0,2025,4,MEX,
5.0,2025,4,MNG,
3.0,2025,4,MNE,
3.6,2025,4,MAR,
11.3,2025,4,MOZ,
5.0,2025,4,MMR,
2.5,2025,4,NAM,
0.5,2025,4,NRU,
5.2,2025,4,NPL,
1.5,2025,4,NLD,
2.4,2025,4,NZL,
2.1,2025,4,NIC,
6.3,2025,4,NER,
2.2,2025,4,NGA,
1.9,2025,4,NOR,
1.7,2025,4,OMN,
5.0,2025,4,PAK,
2.0,2025,4,PLW,
5.0,2025,4,PAN,
2.8,2025,4,PNG,
3.5,2025,4,PRY,
3.3,2025,4,PER,
6.5,2025,4,PHL,
2.9,2025,4,POL,
1.8,2025,4,PRT,
-0.4,2025,4,PRI,
2.2,2025,4,QAT,
3.5,2025,4,ROU,
1.8,2025,4,RUS,
7.5,2025,4,RWA,
2.7,2025,4,KNA,
1.8,2025,4,LCA,
2.7,2025,4,VCT,
2.5,2025,4,WSM,
1.1,2025,4,SMR,
2.8,2025,4,SAU,
6.0,2025,4,SEN,
4.0,2025,4,SRB,
3.7,2025,4,SYC,
5.1,2025,4,SLE,
2.5,2025,4,SGP,
2.7,2025,4,SVN,
3.0,2025,4,SLB,
3.9,2025,4,SOM,
1.3,2025,4,ZAF,
1.4,2025,4,ESP,
4.2,2025,4,LKA,
4.3,2025,4,SDN,
1.3,2025,4,SUR,
2.0,2025,4,SWE,
1.2,2025,4,CHE,
4.0,2025,4,TJK,
3.6,2025,4,THA,
2.8,2025,4,TLS,
5.5,2025,4,TGO,
2.0,2025,4,TON,
1.5,2025,4,TTO,
1.8,2025,4,TUN,
3.5,2025,4,TUR,
3.8,2025,4,TKM,
4.0,2025,4,TUV,
7.0,2025,4,UGA,
4.0,2025,4,UKR,
2.6,2025,4,ARE,
1.5,2025,4,GBR,
1.6,2025,4,USA,
2.3,2025,4,URY,
5.5,2025,4,UZB,
3.2,2025,4,VUT,
6.0,2025,4,YEM,
1.6,2025,4,ZMB,
2.5,2025,4,ZWE,
4.0,2026,4,AFG,
3.5,2026,4,ALB,
1.1,2026,4,DZA,
3.7,2026,4,AGO,
3.0,2026,4,ATG,
1.5,2026,4,ARG,
4.5,2026,4,ARM,
1.4,2026,4,ABW,
2.5,2026,4,AUS,
1.8,2026,4,AUT,
1.7,2026,4,AZE,
3.1,2026,4,BHR,
7.2,2026,4,BGD,
1.8,2026,4,BRB,
1.4,2026,4,BLR,
1.3,2026,4,BEL,
2.0,2026,4,BLZ,
6.4,2026,4,BEN,
5.8,2026,4,BTN,
3.0,2026,4,BIH,
3.9,2026,4,BWA,
2.0,2026,4,BRA,
2.0,2026,4,BRN,
2.8,2026,4,BGR,
5.6,2026,4,BFA,
3.0,2026,4,BDI,
6.2,2026,4,CPV,
6.8,2026,4,KHM,
5.5,2026,4,CMR,
1.5,2026,4,CAN,
4.8,2026,4,CAF,
3.8,2026,4,TCD,
2.5,2026,4,CHL,
4.9,2026,4,CHN,
3.6,2026,4,COL,
3.8,2026,4,COM,
3.3,2026,4,CRI,
3.0,2026,4,HRV,
2.5,2026,4,CYP,
1.8,2026,4,DNK,
6.0,2026,4,DJI,
1.5,2026,4,DMA,
5.0,2026,4,DOM,
2.5,2026,4,ECU,
5.8,2026,4,EGY,
2.0,2026,4,SLV,
-2.4,2026,4,GNQ,
3.9,2026,4,ERI,
3.0,2026,4,EST,
2.3,2026,4,SWZ,
8.0,2026,4,ETH,
3.3,2026,4,FJI,
1.3,2026,4,FIN,
1.2,2026,4,FRA,
3.9,2026,4,GAB,
5.2,2026,4,GEO,
1.1,2026,4,DEU,
5.4,2026,4,GHA,
1.4,2026,4,GRC,
2.7,2026,4,GRD,
3.5,2026,4,GTM,
5.0,2026,4,GIN,
5.0,2026,4,GNB,
3.0,2026,4,GUY,
1.4,2026,4,HTI,
3.9,2026,4,HND,
2.6,2026,4,HUN,
2.3,2026,4,ISL,
6.5,2026,4,IND,
5.2,2026,4,IDN,
3.3,2026,4,IRQ,
2.6,2026,4,IRL,
3.1,2026,4,ISR,
0.8,2026,4,ITA,
2.2,2026,4,JAM,
0.5,2026,4,JPN,
3.3,2026,4,JOR,
4.4,2026,4,KAZ,
6.1,2026,4,KEN,
2.0,2026,4,KIR,
2.5,2026,4,KWT,
3.0,2026,4,LVA,
3.2,2026,4,LSO,
5.7,2026,4,LBR,
4.2,2026,4,LBY,
2.3,2026,4,LTU,
2.5,2026,4,LUX,
5.0,2026,4,MDG,
6.0,2026,4,MWI,
5.0,2026,4,MYS,
5.5,2026,4,MDV,
5.0,2026,4,MLI,
4.5,2026,4,MLT,
1.6,2026,4,MHL,
3.8,2026,4,MRT,
3.3,2026,4,MUS,
2.0,2026,4,MEX,
5.0,2026,4,MNG,
3.0,2026,4,MNE,
3.5,2026,4,MAR,
5.3,2026,4,MOZ,
5.1,2026,4,MMR,
2.5,2026,4,NAM,
0.5,2026,4,NRU,
5.2,2026,4,NPL,
1.5,2026,4,NLD,
2.5,2026,4,NZL,
2.8,2026,4,NIC,
5.8,2026,4,NER,
2.2,2026,4,NGA,
1.7,2026,4,NOR,
2.0,2026,4,OMN,
5.0,2026,4,PAK,
2.0,2026,4,PLW,
5.0,2026,4,PAN,
2.8,2026,4,PNG,
3.5,2026,4,PRY,
3.3,2026,4,PER,
6.5,2026,4,PHL,
2.6,2026,4,POL,
1.7,2026,4,PRT,
-0.4,2026,4,PRI,
1.9,2026,4,QAT,
3.5,2026,4,ROU,
1.8,2026,4,RUS,
6.1,2026,4,RWA,
2.7,2026,4,KNA,
1.4,2026,4,LCA,
2.7,2026,4,VCT,
2.1,2026,4,WSM,
1.1,2026,4,SMR,
2.8,2026,4,SAU,
6.5,2026,4,SEN,
4.0,2026,4,SRB,
3.5,2026,4,SYC,
4.8,2026,4,SLE,
2.5,2026,4,SGP,
2.5,2026,4,SVN,
2.9,2026,4,SLB,
4.3,2026,4,SOM,
1.3,2026,4,ZAF,
1.4,2026,4,ESP,
4.2,2026,4,LKA,
4.4,2026,4,SDN,
1.0,2026,4,SUR,
2.0,2026,4,SWE,
1.8,2026,4,CHE,
4.0,2026,4,TJK,
3.6,2026,4,THA,
3.0,2026,4,TLS,
5.5,2026,4,TGO,
1.8,2026,4,TON,
1.5,2026,4,TTO,
1.8,2026,4,TUN,
3.5,2026,4,TUR,
3.7,2026,4,TKM,
4.0,2026,4,TUV,
6.4,2026,4,UGA,
4.0,2026,4,UKR,
2.6,2026,4,ARE,
1.4,2026,4,GBR,
1.6,2026,4,USA,
2.3,2026,4,URY,
5.5,2026,4,UZB,
2.7,2026,4,VUT,
5.5,2026,4,YEM,
1.6,2026,4,ZMB,
2.5,2026,4,ZWE,
